Citations,Tectonic Setting,Location,Location Comment,Latitude (Min),Latitude (Max),Longitude (Min),Longitude (Max),Land or Sea,Elevation (Min),Elevation (Max),Sample Name,Rock Name,"Age (a, Min)","Age (a, Max)",Geol,Age,Eruption Day,Eruption Month,Eruption Year,Rock Texture,Rock Type,Drill Depth (Min),Drill Depth (Max),Alteration,Mineral,Material,Si,Ti,B,Al,Cr,Fe3+,Fe2+,Fetot(2+),Ca,Mg,Mn,Ni,K,Na,P,H2O,H2OP,H2OM,H2Otot,CO2,CO,F,Cl,Cl2,OH,CH4,SO2,SO3,SO4,S,LOI,Volatiles,O,Others,HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),Li,Be,B,C,CO2,F,Na,Mg,Al,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U,Nd143/Nd144,Nd143/Nd144 initial,e Nd,Sr87/Sr86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID
[2079],OCEAN-BASIN FLOOD BASALT,PIGAFETTA BASIN / SITE 801 / PACIFIC OCEAN,HOLE 801C,18.6423,18.6423,-156.3598,-156.3598,SUBAQUATIC,-5685,-5685,"s 129-801C-5R-3,38-43_LEACHED [2079]",THOLEIITE [2079],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [2079] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,91,,,,,,,,,,,,,,,,,,,,3.86,1.26,,,,,,,,,,,,,,,,,,,,,,,,0.513443,,,0.70237,,18.201,,15.472,,37.563,,,,,,,,,,,,,,,49461
[2079],OCEAN-BASIN FLOOD BASALT,PIGAFETTA BASIN / SITE 801 / PACIFIC OCEAN,HOLE 801C,18.6423,18.6423,-156.3598,-156.3598,SUBAQUATIC,-5685,-5685,"s 129-801C-8R-2,78-80_LEACHED [2079]",THOLEIITE [2079],,,,JURASSIC [2079],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [2079] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.499,,15.541,,37.781,,,,,,,,,,,,,,,49462
[1615],OCEAN-BASIN FLOOD BASALT,NAURU BASIN / SITE 462 / PACIFIC OCEAN,HOLE 462A,7.2472,7.2472,-165.0417,-165.0417,SUBAQUATIC,-5100,-5100,"s 89-462A-17-2,84-86_LEACHED [1615]",THOLEIITE [1615],,,,,,,,GRANOPHYRIC PATCHES [1615] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [1615] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,2.86,1.34,,,,,,,,,,,,,,,,,,,,,,,,0.512998,,,0.703478,,,,,,,,,,,,,,,,,,,,,49466
[1615],OCEAN-BASIN FLOOD BASALT,NAURU BASIN / SITE 462 / PACIFIC OCEAN,HOLE 462A,7.2472,7.2472,-165.0417,-165.0417,SUBAQUATIC,-5100,-5100,"s 89-462A-38-2,53-56_LEACHED [1615]",THOLEIITE [1615],,,,,,,,HOLOCRYSTALLINE [1615] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [1615] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,0.513016,,,,,,,,,,,,,,,,,,,,,,,,49467
[1615],OCEAN-BASIN FLOOD BASALT,NAURU BASIN / SITE 462 / PACIFIC OCEAN,HOLE 462A,7.2472,7.2472,-165.0417,-165.0417,SUBAQUATIC,-5100,-5100,"s 89-462A-41-4,86-90_LEACHED [1615]",THOLEIITE [1615],,,,,,,,HOLOCRYSTALLINE [1615] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [1615] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1,,,,,,,,,,,,,,,,,,,,3.01,1.23,,,,,,,,,,,,,,,,,,,,,,,,0.512988,,,0.705149,,,,,,,,,,,,,,,,,,,,,49468
[1615],OCEAN-BASIN FLOOD BASALT,NAURU BASIN / SITE 462 / PACIFIC OCEAN,HOLE 462A,7.2472,7.2472,-165.0417,-165.0417,SUBAQUATIC,-5100,-5100,"s 89-462A-47-2,90-94_LEACHED [1615]",THOLEIITE [1615],,,,,,,,HOLOCRYSTALLINE [1615] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [1615] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.2,,,,,,,,,,,,,,,,,,,,2.4,1.12,,,,,,,,,,,,,,,,,,,,,,,,0.513053,,,0.70363,,,,,,,,,,,,,,,,,,,,,49469
[1615],OCEAN-BASIN FLOOD BASALT,NAURU BASIN / SITE 462 / PACIFIC OCEAN,HOLE 462A,7.2472,7.2472,-165.0417,-165.0417,SUBAQUATIC,-5100,-5100,"s 89-462A-50-3,11-14_LEACHED [1615]",THOLEIITE [1615],,,,,,,,HOLOCRYSTALLINE [1615] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [1615] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,0.8,,,,,,,,,,,,,,,,,,,,,,,,0.512989,,,,,,,,,,,,,,,,,,,,,,,,49470
[1615],OCEAN-BASIN FLOOD BASALT,NAURU BASIN / SITE 462 / PACIFIC OCEAN,HOLE 462A,7.2472,7.2472,-165.0417,-165.0417,SUBAQUATIC,-5100,-5100,"s 89-462A-56-1,131-134_LEACHED [1615]",THOLEIITE [1615],,,,,,,,HOLOCRYSTALLINE [1615] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [1615] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.9,,,,,,,,,,,,,,,,,,,,2.2,1.08,,,,,,,,,,,,,,,,,,,,,,,,0.513046,,,0.703561,,,,,,,,,,,,,,,,,,,,,49471
[1615],OCEAN-BASIN FLOOD BASALT,NAURU BASIN / SITE 462 / PACIFIC OCEAN,HOLE 462A,7.2472,7.2472,-165.0417,-165.0417,SUBAQUATIC,-5100,-5100,"s 89-462A-65-1,56-61_LEACHED [1615]",THOLEIITE [1615],,,,,,,,HOLOCRYSTALLINE [1615] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [1615] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.3,,,,,,,,,,,,,,,,,,,,1.63,0.81,,,,,,,,,,,,,,,,,,,,,,,,0.513046,,,0.703543,,,,,,,,,,,,,,,,,,,,,49472
[1615],OCEAN-BASIN FLOOD BASALT,NAURU BASIN / SITE 462 / PACIFIC OCEAN,HOLE 462A,7.2472,7.2472,-165.0417,-165.0417,SUBAQUATIC,-5100,-5100,"s 89-462A-74-4,25-31_LEACHED [1615]",THOLEIITE [1615],,,,,,,,HOLOCRYSTALLINE [1615] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [1615] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61,1.2,,,,,,,,,,,,,,,,,,,,,,,,0.512983,,,,,,,,,,,,,,,,,,,,,,,,49473
[1615],OCEAN-BASIN FLOOD BASALT,NAURU BASIN / SITE 462 / PACIFIC OCEAN,HOLE 462A,7.2472,7.2472,-165.0417,-165.0417,SUBAQUATIC,-5100,-5100,"s 89-462A-94-4,69-75L_LEACHED [1615]",THOLEIITE [1615],,,,,,,,HOLOCRYSTALLINE [1615] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [1615] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,64.7,,,,,,,,,,,,,,,,,,,,2.61,1.2,,,,,,,,,,,,,,,,,,,,,,,,0.513037,,,0.703556,,,,,,,,,,,,,,,,,,,,,49474
[1615],OCEAN-BASIN FLOOD BASALT,NAURU BASIN / SITE 462 / PACIFIC OCEAN,HOLE 462A,7.2472,7.2472,-165.0417,-165.0417,SUBAQUATIC,-5100,-5100,"s 89-462A-108-2,12-16_LEACHED [1615]",THOLEIITE [1615],,,,,,,,HOLOCRYSTALLINE [1615] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [1615] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,55.3,,,,,,,,,,,,,,,,,,,,2.9,1.35,,,,,,,,,,,,,,,,,,,,,,,,0.51303,,,0.703692,,,,,,,,,,,,,,,,,,,,,49475
[93],OCEAN ISLAND,HAWAIIAN ISLANDS / HAWAII / MAUNA LOA / SHIELD STAGE / SOUTH(WEST) RIFT ZONE / PACIFIC OCEAN,,18.68,18.68,-155.76,-155.76,SUBAQUATIC,-3400,-3400,s T4D5#1 [93],THOLEIITE [93],,,,,,,,,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [93] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512931,,,0.703726,,18.14,,15.462,,37.898,,,,,,,,,0.0000241,,,,,,4953
[93],OCEAN ISLAND,HAWAIIAN ISLANDS / HAWAII / MAUNA LOA / SHIELD STAGE / SOUTH(WEST) RIFT ZONE / PACIFIC OCEAN,,18.68,18.68,-155.76,-155.76,SUBAQUATIC,-3400,-3400,s T4D5#1 [93],THOLEIITE [93],,,,,,,,,VOLCANIC ROCK,,,FRESH,HE3_HE4 from OLIVINE [93],MINERAL / COMPONENT (INCL. GROUNDMASS) [93] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000274,,,,,,4954
[93],OCEAN ISLAND,HAWAIIAN ISLANDS / HAWAII / MAUNA LOA / SHIELD STAGE / SOUTH(WEST) RIFT ZONE / PACIFIC OCEAN,,18.68,18.68,-155.76,-155.76,SUBAQUATIC,-3400,-3400,s T4D5#18 [93],THOLEIITE [93],,,,,,,,,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [93] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51294,,,0.703721,,18.132,,15.45,,37.857,,,,,,,,,0.0000253,,,,,,4955
[93],OCEAN ISLAND,HAWAIIAN ISLANDS / HAWAII / HUALALAI / SHIELD STAGE / PACIFIC OCEAN,,19.68,19.68,-156.21,-156.21,SUBAQUATIC,-3050,-3050,s T4D7#1 [93],THOLEIITE [93],,,,,,,,,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [93] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512929,,,0.703701,,18.104,,15.467,,37.903,,,,,,,,,0.0000192,,,,,,4956
[93],OCEAN ISLAND,HAWAIIAN ISLANDS / HAWAII / HUALALAI / SHIELD STAGE / PACIFIC OCEAN,,19.68,19.68,-156.21,-156.21,SUBAQUATIC,-3050,-3050,s T4D7#1 [93],THOLEIITE [93],,,,,,,,,VOLCANIC ROCK,,,FRESH,HE3_HE4 from OLIVINE [93],MINERAL / COMPONENT (INCL. GROUNDMASS) [93] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000249,,,,,,4957
[93],OCEAN ISLAND,HAWAIIAN ISLANDS / HAWAII / MAUNA LOA / SHIELD STAGE / SOUTH(WEST) RIFT ZONE / PACIFIC OCEAN,,18.68,18.68,-155.76,-155.76,SUBAQUATIC,-3400,-3400,s T4D5#18 [93],THOLEIITE [93],,,,,,,,,VOLCANIC ROCK,,,FRESH,,WHOLE_ROCK [93] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512936,,,0.703726,,18.184,,15.448,,37.856,,,,,,,,,,,,,,,4959
[22],OCEAN ISLAND,HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / SHIELD STAGE / PACIFIC OCEAN,"HILO DRILL HOLE, HSDP-1 CORE",19.74,19.74,-155.05,-155.05,SUBAERIAL,,,s R431 [22],THOLEIITE [22],,,,,,,,,VOLCANIC ROCK,939.48,939.48,,,WHOLE_ROCK [22] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652,,,102.3,1884,60.1,,,,,,,2.1,149,,,7.64,,,,,,,,,,,,0.0264,43.3,5.09,13.1,1.94,9.7,2.58,0.96,3.01,0.45,2.66,0.497,1.26,0.164,0.94,0.142,,0.813,,,,,,,,,0.435,,0.38,0.135,,,,,,,,,,,,,,,,,,,,,,,,,496
[93],OCEAN ISLAND,HAWAIIAN ISLANDS / HAWAII / MAUNA LOA / SHIELD STAGE / SOUTH(WEST) RIFT ZONE / PACIFIC OCEAN,,18.68,18.68,-155.76,-155.76,SUBAQUATIC,,,s T4D6#6 [93],THOLEIITE [93],,,,,,,,,VOLCANIC ROCK,,,FRESH,,WHOLE_ROCK [93] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512922,,,0.703748,,18.113,,15.456,,37.867,,,,,,,,,,,,,,,4960
[2880],OCEAN ISLAND,HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / SHIELD STAGE / PACIFIC OCEAN,"HILO DRILL HOLE, HSDP-1 CORE",19.74,19.74,-155.05,-155.05,SUBAERIAL,,,s R466_LEACHED [2880],THOLEIITE [2880],,,,,,,,,VOLCANIC ROCK,1052.4,1052.4,,,WHOLE_ROCK [2880] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.558,,15.477,,38.1435,,,,,,,,,,,,,,,49607
[2880],OCEAN ISLAND,HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / SHIELD STAGE / PACIFIC OCEAN,"HILO DRILL HOLE, HSDP-1 CORE",19.74,19.74,-155.05,-155.05,SUBAERIAL,,,s R466_LEACHED [2880],THOLEIITE [2880],,,,,,,,,VOLCANIC ROCK,1052.4,1052.4,,,WHOLE_ROCK [2880] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5601,,15.4787,,38.1477,,,,,,,,,,,,,,,49608
[2880],OCEAN ISLAND,HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / SHIELD STAGE / PACIFIC OCEAN,"HILO DRILL HOLE, HSDP-1 CORE",19.74,19.74,-155.05,-155.05,SUBAERIAL,,,s R466_LEACHED [2880],THOLEIITE [2880],,,,,,,,,VOLCANIC ROCK,1052.4,1052.4,,,WHOLE_ROCK [2880] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5585,,15.4751,,38.1313,,,,,,,,,,,,,,,49609
[96],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / PACIFIC OCEAN,,18.95,18.95,-155.27,-155.27,SUBAQUATIC,,,s L79-HW-285-16 [96],THOLEIITE [96],,,,,,,,,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [96] ,231847.76000000004,14983.5,,70919.634,,,,90166.8,79331.7,43720.399999999994,1316.5786,,3237.585,17952.9394,1003.7683000000001,,,,,,,,,,,,,,,1500.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000344,,,,,,4961
[2880],OCEAN ISLAND,HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / SHIELD STAGE / PACIFIC OCEAN,"HILO DRILL HOLE, HSDP-1 CORE",19.74,19.74,-155.05,-155.05,SUBAERIAL,,,s R466_LEACHED [2880],THOLEIITE [2880],,,,,,,,,VOLCANIC ROCK,1052.4,1052.4,,,WHOLE_ROCK [2880] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5596,,15.4765,,38.1359,,,,,,,,,,,,,,,49610
[22],OCEAN ISLAND,HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / SHIELD STAGE / PACIFIC OCEAN,"HILO DRILL HOLE, HSDP-1 CORE",19.74,19.74,-155.05,-155.05,SUBAERIAL,,,s R431 [22],THOLEIITE [22],,,,,,,,,VOLCANIC ROCK,942.9,942.9,,,WHOLE_ROCK [22] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955,,,78.4,1066,71.6,,,,,,,3.64,190,,,7.23,,,,,,,,,,,,0.0397,58.6,6.92,18.1,2.58,12.9,3.45,1.25,3.99,0.594,3.59,0.68,1.73,0.22,1.31,0.201,,0.595,,,,,,,,,0.855,,0.535,0.172,,,,,,,,,,,,,,,,,,,,,,,,,497
[96],OCEAN ISLAND,HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE / EAST RIFT ZONE / PUNA BASALT / PACIFIC OCEAN,,19.5,19.5,-155.25,-155.25,SUBAQUATIC,-740,-740,s F288HW-D45-9 [96],THOLEIITE [96],,,,,,,,,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [96] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000239,,,,,,4977
[96],OCEAN ISLAND,HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE / EAST RIFT ZONE / PUNA BASALT / PACIFIC OCEAN,,19.5,19.5,-155.25,-155.25,SUBAQUATIC,-1835,-1835,s F288HW-D43-4 [96],THOLEIITE [96],,,,,,,,,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [96] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000174,,,,,,4978
[96],OCEAN ISLAND,HAWAIIAN ISLANDS / HAWAII / KILAUEA / SHIELD STAGE / EAST RIFT ZONE / PUNA BASALT / PACIFIC OCEAN,,19.5,19.5,-155.25,-155.25,SUBAQUATIC,-2235,-2235,s F288HW-D42-1 [96],THOLEIITE [96],,,,,,,,,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [96] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000232,,,,,,4979
[2383],CONVERGENT MARGIN,MARIANA ARC / MARIANA ARC - CENTRAL ISLAND PROVINCE / PAGAN / NORTH PAGAN / PACIFIC OCEAN,"MOUNT PAGAN, NORTH FLANK VENT",18.1,18.17,145.75,145.81,SUBAERIAL,,,s P72B [2383],THOLEIITE [2383],,,,,15,5,1981,,VOLCANIC ROCK,,,,,WHOLE_ROCK [2383] ,245870.81000000003,5993.4,,80816.6277,,10910.640000000001,80761.47,,72041.76,30152.,1858.6992,,6807.23,20623.6246,1134.6946,,200.,1500.,,0,,,,,,,,100.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49797
[2383],CONVERGENT MARGIN,MARIANA ARC / MARIANA ARC - CENTRAL ISLAND PROVINCE / PAGAN / NORTH PAGAN / PACIFIC OCEAN,"MOUNT PAGAN, NORTH FLANK VENT",18.1,18.17,145.75,145.81,SUBAERIAL,,,s P72T [2383],THOLEIITE [2383],,,,,15,5,1981,,VOLCANIC ROCK,,,,,WHOLE_ROCK [2383] ,242178.07350000003,5573.862,,82933.6317,,10560.94,78040.92,,74829.09000000001,33348.112,1781.2534,,6392.155,20623.6246,1047.4104,,400.,1100.,,300.,,,,,,,,100.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49798
[2383],CONVERGENT MARGIN,MARIANA ARC / MARIANA ARC - CENTRAL ISLAND PROVINCE / PAGAN / NORTH PAGAN / PACIFIC OCEAN,"MOUNT PAGAN, TOP OF CONE OF NORTH FLANK VENT",18.1,18.17,145.75,145.81,SUBAERIAL,,,s P48 [2383],THOLEIITE [2383],,,,,15,5,1981,,VOLCANIC ROCK,,,,,WHOLE_ROCK [2383] ,243767.3525,5693.73,,83251.1823,,10351.119999999999,76641.78,,76258.49,33106.896,1781.2534,,6475.17,19585.0248,1047.4104,,400.,1900.,,0,,,,,,,,200.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49799
[22],OCEAN ISLAND,HAWAIIAN ISLANDS / HAWAII / MAUNA KEA / SHIELD STAGE / PACIFIC OCEAN,"HILO DRILL HOLE, HSDP-1 CORE",19.74,19.74,-155.05,-155.05,SUBAERIAL,,,s R433 [22],THOLEIITE [22],,,,,,,,,VOLCANIC ROCK,945.75,945.75,,,WHOLE_ROCK [22] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287,,,92.6,1348,60.1,,,,,,,3.18,161,,,6.2,,,,,,,,,,,,0.0368,48.1,5.61,14.7,2.11,10.5,2.82,1.01,3.24,0.485,2.9,0.55,1.43,0.182,1.08,0.163,,0.532,,,,,,,,,0.6,,0.435,0.147,,,,,,,,,,,,,,,,,,,,,,,,,498
[2383],CONVERGENT MARGIN,MARIANA ARC / MARIANA ARC - CENTRAL ISLAND PROVINCE / PAGAN / NORTH PAGAN / PACIFIC OCEAN,"MOUNT PAGAN, NORTH RIM VENT",18.1,18.17,145.75,145.81,SUBAERIAL,,,s P74 [2383],THOLEIITE [2383],,,,,15,5,1981,,VOLCANIC ROCK,,,,,WHOLE_ROCK [2383] ,241149.71650000004,5993.4,,85103.56079999999,,10840.7,80061.90000000001,,71827.35,30634.431999999997,1858.6992,,6807.23,20252.696099999997,1221.9788,,500.,900.,,200.,,,,,,,,100.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49800
[2383],CONVERGENT MARGIN,MARIANA ARC / MARIANA ARC - CENTRAL ISLAND PROVINCE / PAGAN / NORTH PAGAN / PACIFIC OCEAN,"MOUNT PAGAN, NORTH RIM VENT",18.1,18.17,145.75,145.81,SUBAERIAL,,,s P39 [2383],THOLEIITE [2383],,,,,15,5,1981,,VOLCANIC ROCK,,,,,WHOLE_ROCK [2383] ,245216.401,5993.4,,84045.05880000001,,10840.7,80295.09,,70826.77,29850.48,1936.145,,6807.23,21217.1102,1134.6946,,600.,1300.,,100.,,,,,,,,100.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49801
