Citations,Tectonic Setting,Location,Location Comment,Latitude (Min),Latitude (Max),Longitude (Min),Longitude (Max),Land or Sea,Elevation (Min),Elevation (Max),Sample Name,Rock Name,"Age (a, Min)","Age (a, Max)",Geol,Age,Eruption Day,Eruption Month,Eruption Year,Rock Texture,Rock Type,Drill Depth (Min),Drill Depth (Max),Alteration,Mineral,Material,Si,Ti,B,Al,Cr,Fe3+,Fe2+,Fetot(2+),Ca,Mg,Mn,Ni,K,Na,P,H2O,H2OP,H2OM,H2Otot,CO2,CO,F,Cl,Cl2,OH,CH4,SO2,SO3,SO4,S,LOI,Volatiles,O,Others,HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),Li,Be,B,C,CO2,F,Na,Mg,Al,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U,Nd143/Nd144,Nd143/Nd144 initial,e Nd,Sr87/Sr86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID
[2085],OCEANIC PLATEAU,HESS RISE / HESS RISE / SITE 465 / INDIAN OCEAN,HOLE 465A,33.8205,33.8205,178.919,178.919,SUBAQUATIC,-2166,-2166,"s 62-465A-43-1,91-95 [2085]",TRACHYTE [2085],,,,,,,,HIGHLY VESICULAR [2085] ,VOLCANIC ROCK,,,EXTENSIVELY ALTERED,,WHOLE_ROCK [2085] ,274244.1145,6353.004,,98440.68600000002,,16505.84,2876.0099999999998,,16723.98,10372.287999999999,154.8916,,30549.52,36647.7358,1352.9051,,17600.,37100.,,3400.0000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11,,,,,,,,,,,,,,,20,349,,651,,,,,,,,,,,,,,680,82.6,164,,,10.5,2.9,,1.03,,,,,1.82,0.3,18.4,9.06,,,,,,,,,,,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,138160
[2085],OCEANIC PLATEAU,HESS RISE / HESS RISE / SITE 465 / INDIAN OCEAN,HOLE 465A,33.8205,33.8205,178.919,178.919,SUBAQUATIC,-2166,-2166,"s 62-465A-43-1,114-117 [2085]",TRACHYTE [2085],,,,,,,,HIGHLY VESICULAR [2085] ,VOLCANIC ROCK,,,EXTENSIVELY ALTERED,,WHOLE_ROCK [2085] ,276067.11100000003,6293.07,,99499.18800000001,,15526.680000000002,3575.5800000000004,,16938.39,8924.992,154.8916,,32541.88,37834.706999999995,1483.8314,,16800.,27900.,,3200.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32,,,,,,19.2,,,,,,,,,20.3,336,,711,,,,,,,,,,,,,,688,75.1,160,,,10.1,3.11,,1.21,,,,,2.21,0.34,16.3,8.81,,,,,,,,,,,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,138161
[2085],OCEANIC PLATEAU,HESS RISE / HESS RISE / SITE 465 / INDIAN OCEAN,HOLE 465A,33.8205,33.8205,178.919,178.919,SUBAQUATIC,-2166,-2166,"s 62-465A-43-1,144-148 [2085]",TRACHYTE [2085],,,,,,,,HIGHLY VESICULAR [2085] ,VOLCANIC ROCK,,,EXTENSIVELY ALTERED,,WHOLE_ROCK [2085] ,276815.00700000004,6293.07,,99022.86210000001,,18883.800000000003,1088.22,,16366.630000000001,9528.032,154.8916,,31877.76,36944.4786,1352.9051,,25800.,20299.999999999996,,5699.999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22,,,,,,21.5,,,,,,,,,23.7,334,,526,,,,,,,,,,,,,,672,80.2,171,,,10.6,3.01,,1.08,,,,,2,0.31,18.5,10.2,,,,,,,,,,,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,138162
[2085],OCEANIC PLATEAU,HESS RISE / HESS RISE / SITE 465 / INDIAN OCEAN,HOLE 465A,33.8205,33.8205,178.919,178.919,SUBAQUATIC,-2166,-2166,"s 62-465A-43-2,65-68 [2085]",TRACHYTE [2085],,,,,,,,HIGHLY VESICULAR [2085] ,VOLCANIC ROCK,,,EXTENSIVELY ALTERED,,WHOLE_ROCK [2085] ,284247.2235,6113.268,,99499.18800000001,,13848.119999999999,2020.98,,13865.18,1869.424,154.8916,,52050.405,39466.7924,1527.4734999999998,,8600.,6400.,,5900.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85,,,,,,19.3,,,,,,,,,34.3,256,,474,,,,,,,,,,,,,,656,89.1,167,,,9.32,2.98,,1.5,,,,,2.24,0.35,15,9.38,,,,,,,,,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,138163
[2085],OCEANIC PLATEAU,HESS RISE / HESS RISE / SITE 465 / INDIAN OCEAN,HOLE 465A,33.8205,33.8205,178.919,178.919,SUBAQUATIC,-2166,-2166,"s 62-465A-44-1,78-81 [2085]",TRACHYTE [2085],,,,,,,,HIGHLY VESICULAR [2085] ,VOLCANIC ROCK,,,EXTENSIVELY ALTERED,,WHOLE_ROCK [2085] ,281816.5615,6113.268,,98652.3864,,13218.66,4819.26,,16080.75,2532.7679999999996,309.7832,,48563.774999999994,38502.378300000004,1571.1155999999999,,11600.,7800.,,3900.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,45.6,318,,822,,,,,,,,,,,,,,646,87.3,184,,,11.5,3.02,,1.55,,,,,4.21,0.64,16.9,11.1,,,,,,,,,,,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,138164
[2085],OCEANIC PLATEAU,HESS RISE / HESS RISE / SITE 465 / INDIAN OCEAN,HOLE 465A,33.8205,33.8205,178.919,178.919,SUBAQUATIC,-2166,-2166,"s 62-465A-44-2,P5 [2085]",TRACHYTE [2085],,,,,,,,HIGHLY VESICULAR [2085] ,VOLCANIC ROCK,,,EXTENSIVELY ALTERED,,WHOLE_ROCK [2085] ,279479.3865,6412.938,,100134.28920000001,,14757.339999999998,4819.26,,17295.739999999998,7477.696,309.7832,,34866.3,39244.2353,1527.4734999999998,,24500.,14800.,,3500.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32,,,,,,19.5,,,,,,,,,23.7,343,,651,,,,,,,,,,,,,,673,80.8,169,,,10.2,3.13,,1.4,,,,,2.83,0.42,13.9,8.98,,,,,,,,,,,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,138165
[2085],OCEANIC PLATEAU,HESS RISE / HESS RISE / SITE 465 / INDIAN OCEAN,HOLE 465A,33.8205,33.8205,178.919,178.919,SUBAQUATIC,-2166,-2166,"s 62-465A-44-3,121-124 [2085]",TRACHYTE [2085],,,,,,,,HIGHLY VESICULAR [2085] ,VOLCANIC ROCK,,,EXTENSIVELY ALTERED,,WHOLE_ROCK [2085] ,278123.825,5993.4,,97382.184,,12799.02,7773,,24299.8,2412.16,464.6748,,53129.600000000006,34718.9076,1745.6840000000002,,8600.,10200.,,17300.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07,,,,,,,,,,,,,,,66.5,251,,829,,,,,,,,,,,,,,617,83.5,180,,,11.7,2.99,,1.35,,,,,3.78,0.6,18.1,10.7,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,138166
[2085],OCEANIC PLATEAU,HESS RISE / HESS RISE / SITE 465 / INDIAN OCEAN,HOLE 465A,33.8205,33.8205,178.919,178.919,SUBAQUATIC,-2166,-2166,"s 62-465A-45-1,99-102 [2085]",TRACHYTE [2085],,,,,,,,HIGHLY VESICULAR [2085] ,VOLCANIC ROCK,,,EXTENSIVELY ALTERED,,WHOLE_ROCK [2085] ,282050.27900000004,6173.202,,100981.09079999999,,13078.78,6917.97,,16438.1,2170.944,309.7832,,48978.850000000006,38502.378300000004,1571.1155999999999,,8400.,7900.,,6000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87,,,,,,11.7,,,,,,,,,58.9,268,,770,,,,,,,,,,,,,,616,79.7,164,,,10.6,2.95,,1.36,,,,,3.59,0.59,17.1,8.81,,,,,,,,,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,138167
[2085],OCEANIC PLATEAU,HESS RISE / HESS RISE / SITE 465 / INDIAN OCEAN,HOLE 465A,33.8205,33.8205,178.919,178.919,SUBAQUATIC,-2166,-2166,"s 62-465A-45-2,113-116 [2085]",TRACHYTE [2085],,,,,,,,HIGHLY VESICULAR [2085] ,VOLCANIC ROCK,,,EXTENSIVELY ALTERED,,WHOLE_ROCK [2085] ,282283.9965,6053.334,,99181.63739999999,,14057.939999999999,6451.589999999999,,16509.57,2593.0719999999997,387.22900000000004,,50805.18,37241.221399999995,1527.4734999999998,,6000.,10300.,,6000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12,,,,,,22.6,,,,,,,,,55.3,285,,800,,,,,,,,,,,,,,611,84.4,170,,,11.4,3.01,,1.63,,,,,4.4,0.69,17,9.63,,,,,,,,,,,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,138168
[2085],OCEANIC PLATEAU,HESS RISE / HESS RISE / SITE 465 / INDIAN OCEAN,HOLE 465A,33.8205,33.8205,178.919,178.919,SUBAQUATIC,-2166,-2166,"s 62-465A-45-3,P11 [2085]",TRACHYTE [2085],,,,,,,,HIGHLY VESICULAR [2085] ,VOLCANIC ROCK,,,EXTENSIVELY ALTERED,,WHOLE_ROCK [2085] ,278965.20800000004,6173.202,,99922.5888,,15596.619999999999,7306.62,,16152.22,4764.016,387.22900000000004,,40926.395,40134.4637,1483.8314,,18500.,9600.,,5600.000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86,,,,,,16.7,,,,,,,,,33.8,310,,740,,,,,,,,,,,,,,680,84.7,171,,,11.4,3.05,,1.43,,,,,3.14,0.49,16.2,9.34,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,138169
[2085],OCEANIC PLATEAU,HESS RISE / HESS RISE / SITE 465 / INDIAN OCEAN,HOLE 465A,33.8205,33.8205,178.919,178.919,SUBAQUATIC,-2166,-2166,"s 62-465A-45-4,P13A [2085]",TRACHYTE [2085],,,,,,,,HIGHLY VESICULAR [2085] ,VOLCANIC ROCK,,,EXTENSIVELY ALTERED,,WHOLE_ROCK [2085] ,275739.90650000004,6113.268,,100716.46530000001,,15107.04,4275.150000000001,,15866.340000000002,8261.648000000001,154.8916,,32956.955,37983.0784,1265.6209,,26800.,14700.,,4300.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,,,,,,12.2,,,,,,,,,25.4,328,,740,,,,,,,,,,,,,,673,76.6,166,,,9.88,2.97,,1.24,,,,,2.69,0.41,18.3,10.1,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,138170
[2085],OCEANIC PLATEAU,HESS RISE / HESS RISE / SITE 465 / INDIAN OCEAN,HOLE 465A,33.8205,33.8205,178.919,178.919,SUBAQUATIC,-2166,-2166,"s 62-465A-46-1,36-39 [2085]",TRACHYTE [2085],,,,,,,,HIGHLY VESICULAR [2085] ,VOLCANIC ROCK,,,EXTENSIVELY ALTERED,,WHOLE_ROCK [2085] ,281629.5875,6412.938,,99975.5139,,13778.18,4275.150000000001,,16295.159999999998,3919.7599999999998,309.7832,,42254.635,40431.2065,1920.2524,,9200.,16200.000000000002,,2100.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,,22.1,,,,,,,,,34.3,315,,770,,,,,,,,,,,,,,648,83.8,183,,,11,3.13,,1.4,,,,,3.53,0.55,16.2,10.9,,,,,,,,,,,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,138171
[2085],OCEANIC PLATEAU,HESS RISE / HESS RISE / SITE 465 / INDIAN OCEAN,HOLE 465A,33.8205,33.8205,178.919,178.919,SUBAQUATIC,-2166,-2166,"s 62-465A-46-2,5-8 [2085]",TRACHYTE [2085],,,,,,,,HIGHLY VESICULAR [2085] ,VOLCANIC ROCK,,,EXTENSIVELY ALTERED,,WHOLE_ROCK [2085] ,264287.749,5693.73,,93994.97760000001,,11889.8,8705.76,,34377.07,2894.5919999999996,774.4580000000001,,53461.66,34347.9791,2007.5366000000001,,8500.,6300.,,30200.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,,,,,,,,,,,,,,,67.8,215,,755,,,,,,,,,,,,,,384,81.8,164,,,10.6,2.8,,1.31,,,,,3.55,0.59,15.9,8.14,,,,,,,,,,,9.61,,,,,,,,,,,,,,,,,,,,,,,,,,138172
[2085],OCEANIC PLATEAU,HESS RISE / HESS RISE / SITE 465 / INDIAN OCEAN,HOLE 465A,33.8205,33.8205,178.919,178.919,SUBAQUATIC,-2166,-2166,"s 62-465A-46-3,P2 [2085]",TRACHYTE [2085],,,,,,,,HIGHLY VESICULAR [2085] ,VOLCANIC ROCK,,,EXTENSIVELY ALTERED,,WHOLE_ROCK [2085] ,280788.20450000005,6353.004,,100663.5402,,15666.560000000001,5518.83,,16509.57,3196.112,387.22900000000004,,42752.725000000006,40505.392199999995,2007.5366000000001,,13000.,9200.,,2500.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16,,,,,,16.1,,,,,,,,,45.7,335,,792,,,,,,,,,,,,,,652,85,187,,,11.1,3.13,,1.4,,,,,3.18,0.51,17.3,10.4,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,138173
[46],OCEAN ISLAND,HAWAIIAN ISLANDS / HAWAII / KOHALA / POST-SHIELD STAGE / HAWI SERIES / PACIFIC OCEAN,,20.23,20.23,-155.8,-155.8,SUBAERIAL,,,s H-84-61 [46],TRACHYTE [46],,,,,,,,,VOLCANIC ROCK,,,FRESH,,WHOLE_ROCK [46] ,273449.47500000003,7012.277999999999,,92618.925,,,46016.159999999996,,20511.89,8985.296,1394.0244,,28308.115,47033.733799999995,3142.2311999999997,,,,,,,,,,,,,,,,10600.,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,14.9,2.3,,,4.7,11.5,,,,,,,,81.6,647.7,43.5,743.7,93,,,,,,,,,,,,,579.7,63.5,146.9,,64.8,12.6,2.8,,1.46,,,,,3.8,0.57,15.7,5.5,,,,,,,,,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,1388
[540][1308],OCEAN ISLAND,TRISTAN DA CUNHA GROUP / TRISTAN DA CUNHA / ATLANTIC OCEAN,,-37.1,-37.2,-12.2,-12.3,SUBAERIAL,,,s 442 [540],"TRACHYTE, BIOTITE [540]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [540] ,263259.39200000005,10188.779999999999,,95847.3561,,14127.880000000001,24873.600000000002,,29302.699999999997,10131.071999999998,1084.2412000000002,,49310.91,40208.649399999995,2531.2418,,4100.,2900.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395-442
[504][523],OCEAN ISLAND,TRISTAN DA CUNHA GROUP / TRISTAN DA CUNHA / ATLANTIC OCEAN,,-37.1,-37.2,-12.2,-12.3,SUBAERIAL,,,s TK15 [504],TRACHYTE [504],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [504] ,287005.09,3536.1059999999998,,103733.19600000001,,5595.200000000001,10882.199999999999,,14294,3075.504,1394.0244,,60766.98,45920.948300000004,336.04417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,25,7,,,5,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395-TK15
[6181],SEAMOUNT,LINE ISLANDS CHAIN / UNNAMED SEAMOUNT (LINE ISLANDS CHAIN) / DREDGE 72 / PACIFIC OCEAN,,20.2183,20.2183,-170.5883,-170.5883,SUBAQUATIC,-1404,-1480,s SO33-D72-22 [6181],TRACHYTE [6181],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [6181] ,285602.78500000003,2816.8979999999997,,107967.204,,,,35988.99,10506.09,4703.7119999999995,2091.0366,,38435.945,41914.9205,261.8526,,,,,,,,,,,,,,,,30200.,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,56.8,477,28,756,156,,,,,,,,,,,,,1330,85.6,226,,61.2,9.79,3.01,7.52,0.66,,,,,1.02,0.13,19,12.1,,,,,,,,,,,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,140152
[6181],SEAMOUNT,LINE ISLANDS CHAIN / UNNAMED SEAMOUNT (LINE ISLANDS CHAIN) / DREDGE 10 / PACIFIC OCEAN,,14.4533,14.4533,-169.9983,-169.9983,SUBAQUATIC,-1450,-1770,s SO37-D10-2 [6181],TRACHYTE [6181],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [6181] ,275786.65,2876.832,,121198.47899999999,,,,25495.44,5574.66,6512.832,1936.145,,51635.329999999994,41247.2492,436.42100000000005,,,,,,,,,,,,,,,,56000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,156,1080,46,826,158,,,,,,,,,,,,,439,99.3,156,,41.4,5.76,1.53,4.81,0.67,,,,,2.69,0.39,16.6,4.99,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,140183
[1833],CONTINENTAL FLOOD BASALT,SIBERIAN TRAPS / PUTORANA REGION / TYVANKITSKY FORMATION,"MAIMECHA-KOTUI REGION, MAIMECHA RIVER BASIN",72,72,101,101,SUBAERIAL,,,s 1FG-92 [1833],TRACHYTE [1833],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1833] ,274057.14050000004,10248.714,,91772.1234,,,,47337.57,29660.050000000003,13206.576,1161.687,,33455.045000000006,38502.378300000004,2269.3892,,,,,,,,,,,,,,,,12500.,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,59,3,,,6,3,0,80,,,,,,90,1900,28,670,,,,,,,,,,,,,,1750,126.4,247.1,,108.8,20.24,5.14,,1.686,,,,,3.388,0.405,14.17,7.361,,,,,,,,,,,12.36,2.671,,,,,,,,,,,,,,,,,,,,,,,,,140394
[1833],CONTINENTAL FLOOD BASALT,SIBERIAN TRAPS / PUTORANA REGION / DELKANSKY FORMATION,"MAIMECHA-KOTUI REGION, MAIMECHA RIVER BASIN",72,72,101,101,SUBAERIAL,,,s 1FG-251 [1833],TRACHYTE [1833],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1833] ,291212.005,6053.334,,86638.38870000001,,,,26505.93,8076.11,4643.407999999999,851.9038,,120537.78,1186.9712,916.4841,,,,,,,,,,,,,,,,11399.999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,30,9,,,3,6,15,126,,,,,,148,152,66,1100,,,,,,,,,,,,,,610,172.1,318.6,,133.3,22.23,4.08,,1.949,,,,,4.217,0.541,22.82,11.238,,,,,,,,,,,20.14,3.85,,,,,,,,,,,,,,,,,,,,,,,,,140400
[661],OCEAN ISLAND,AZORES / FAIAL / CAREGO  GORDA / CASTELO BRANCO AND CENTRAL VOLCANO FORMATIONS / ATLANTIC OCEAN,,38.58,38.58,-28.7,-28.7,SUBAERIAL,,,s FC135 [661],TRACHYTE [661],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [661] ,297522.3775,3416.2379999999994,,95106.4047,,23499.84,9793.98,,7575.820000000001,1748.8159999999998,1394.0244,,39764.185,51855.804299999996,610.9894,,,,,,,,,,,,,,,,1800.,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,15,,,1.2,,,,,,,,,81,,,490,,,,,,,,,,0.23,,,0.93,990,,,,,,2.57,,0.97,,,,,,,10.8,6.43,,,,,,,,,,,8.4,2.71,,,,,,,,,,,,,,,,,,,,,,,,,14060
[661],OCEAN ISLAND,AZORES / FAIAL / GALEGO / ATLANTIC OCEAN,,38.58,38.58,-28.7,-28.7,SUBAERIAL,,,s FA55A [661],TRACHYTE [661],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [661] ,278918.4645,4974.521999999999,,100716.46530000001,,7343.700000000001,35911.26,,17295.739999999998,4462.496,1394.0244,,32624.895,48888.376299999996,960.1262,,,,,,,,,,,,,,,,1700.0000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,10,,,3.8,,,,,,,,,90,310,,560,,,,,,,,,,0.1,,,0.46,810,49,142,,,7.96,2.42,,0.72,,,,,3.27,0.57,12.4,6.83,,,,,,,,,,,10.96,3.04,,,,,,,,,,,,,,,,,,,,,,,,,14073
[661],OCEAN ISLAND,AZORES / FAIAL / GALEGO / ATLANTIC OCEAN,,38.58,38.58,-28.7,-28.7,SUBAERIAL,,,s FA55B [661],TRACHYTE [661],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [661] ,282143.766,4974.521999999999,,100928.16570000001,,15176.98,28060.53,,16223.69,3618.24,1394.0244,,32043.789999999997,45253.276999999995,1091.0525,,,,,,,,,,,,,,,,3500.,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,10,,,3.8,,,,,,,,,88,300,,540,,,,,,,,,,0.1,,,0.46,800,51.5,127,,,6.93,2.35,,0.75,,,,,3.51,0.56,12.55,6.75,,,,,,,,,,,11.02,3.25,,,,,,,,,,,,,,,,,,,,,,,,,14074
[671],OCEAN ISLAND,AZORES / TERCEIRA / ATLANTIC OCEAN,,38.72,38.72,-27.22,-27.22,SUBAERIAL,,,s AT-11 [671],TRACHYTE [671],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [671] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436,,,26566,,5.6,,4,20,,,0.3,9,,180,,,,,,,,,,,,,,,,,,,,,,,1370,86.3,179.8,,71,14.76,4.18,,2.05,11.9,,,,6.88,0.88,17.36,7.15,,,,,,,,,,,12.3,3.88,,,,,,,,,,,,,,,,,,,,,,,,,14085
[6188],OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO / INDIAN OCEAN,"RALLIER DU BATY PENINSULA, NORTHERN RING COMPLEX, CALDERA DOME-CARVA",-48.55,-49.75,68.5,70.58,SUBAERIAL,,,s MM94-438 [6188],TRACHYTE [6188],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [6188] ,287706.2425,3775.8419999999996,,85685.7369,,,,41430.090000000004,9148.16,2593.0719999999997,1316.5786,,48895.835,41618.1777,523.7052,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,86,26,,,,,100,8,28,425,74,,,,,,,,,,,,,57,55.1,111,,59.4,9.7,0.5,8.5,,6.7,,3.9,,3.3,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,140918
[6188],OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO / INDIAN OCEAN,"RALLIER DU BATY PENINSULA, NORTHERN RING COMPLEX, CALDERA DOME-CARVA",-48.55,-49.75,68.5,70.58,SUBAERIAL,,,s MM94-446 [6188],TRACHYTE [6188],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [6188] ,290277.135,4974.521999999999,,89813.8947,,,,40108.68,12435.78,3678.544,1006.7954,,53959.75,42582.5918,829.1999000000001,,,,,,,,,,,,,,,,3600.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,81,22,,,,,62,13,26,266,49,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,140919
[6188],OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO / INDIAN OCEAN,"RALLIER DU BATY PENINSULA, NORTHERN RING COMPLEX, CALDERA DOME-CARVA",-48.55,-49.75,68.5,70.58,SUBAERIAL,,,s MM94-447 [6188],TRACHYTE [6188],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [6188] ,297849.582,3476.1719999999996,,87643.9656,,,,41741.01,9362.57,2231.248,1394.0244,,48729.805,47849.7765,436.42100000000005,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,113,28,,,,,104,8,46,556,91,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,140920
[6188],OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO / INDIAN OCEAN,"RALLIER DU BATY PENINSULA, NORTHERN RING COMPLEX, CALDERA DOME-CARVA",-48.55,-49.75,68.5,70.58,SUBAERIAL,,,s MM94-448 [6188],TRACHYTE [6188],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [6188] ,293128.48850000004,3895.71,,91295.7975,,,,30159.239999999998,10720.5,2653.3759999999997,851.9038,,51469.3,43547.0059,567.3473,,,,,,,,,,,,,,,,5600.000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,86,23,,,,,103,66,35,500,75,,,,,,,,,,,,,391,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,140921
[6188],OCEAN ISLAND,KERGUELEN / KERGUELEN ARCHIPELAGO / INDIAN OCEAN,"RALLIER DU BATY PENINSULA, NORTHERN RING COMPLEX, CALDERA DOME-CARVA",-48.55,-49.75,68.5,70.58,SUBAERIAL,,,s MM94-449 [6188],TRACHYTE [6188],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [6188] ,297569.121,539.406,,86320.8381,,,,42129.659999999996,9148.16,2050.3360000000002,1394.0244,,47152.52,47478.848,2487.5996999999998,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,97,28,,,,,104,8,49,565,92,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,140922
