Citations,Tectonic Setting,Location,Location Comment,Latitude (Min),Latitude (Max),Longitude (Min),Longitude (Max),Land or Sea,Elevation (Min),Elevation (Max),Sample Name,Rock Name,"Age (a, Min)","Age (a, Max)",Geol,Age,Eruption Day,Eruption Month,Eruption Year,Rock Texture,Rock Type,Drill Depth (Min),Drill Depth (Max),Alteration,Mineral,Material,Si,Ti,B,Al,Cr,Fe3+,Fe2+,Fetot(2+),Ca,Mg,Mn,Ni,K,Na,P,H2O,H2OP,H2OM,H2Otot,CO2,CO,F,Cl,Cl2,OH,CH4,SO2,SO3,SO4,S,LOI,Volatiles,O,Others,HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),Li,Be,B,C,CO2,F,Na,Mg,Al,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U,Nd143/Nd144,Nd143/Nd144 initial,e Nd,Sr87/Sr86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID
[10249],CONVERGENT MARGIN,AEOLIAN ARC / ITALY / VULCANO / LA FOSSA DI VULCANO / TYRRHENIAN SEA,"PRE-CALDERA CONE OF SOUTHVULCANO, CHIAPPE LISCIE NEAR MONTE ARIA",38.38,38.42,14.97,15,SUBAERIAL,,,s V 46 [10249],TRACHYBASALT [10249],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10249] ,232782.63,4794.72,,84150.909,,26926.9,38865,,70755.3,39800.63999999999,1239.1328,,23244.199999999997,20771.996,1309.263,18000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,57,,,29,22,137,71,,,,,,70,1030,11,80,,,,,,,,,,,,,,791,27,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308105
[10249],CONVERGENT MARGIN,AEOLIAN ARC / ITALY / VULCANO / LA FOSSA DI VULCANO / TYRRHENIAN SEA,"PRE-CALDERA CONE OF SOUTHVULCANO, LAVA FLOW NEAR P. 249 BETWEEN M. MOLINEDDO AND M. LUCCIA",38.38,38.42,14.97,15,SUBAERIAL,,,s V 72 [10249],TRACHYBASALT [10249],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10249] ,236054.67500000002,5693.73,,87855.66600000001,,28325.699999999997,37310.4,,60034.8,34373.28,1239.1328,,27394.949999999997,21513.853,1658.3998000000001,21000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308107
[10249],CONVERGENT MARGIN,AEOLIAN ARC / ITALY / VULCANO / LA FOSSA DI VULCANO / TYRRHENIAN SEA,"PRE-CALDERA CONE OF SOUTHVULCANO, W OF FARO VECCHIO GELSO",38.38,38.42,14.97,15,SUBAERIAL,,,s V 193 [10249],TRACHYBASALT [10249],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10249] ,236522.11000000002,4734.786,,95794.43100000001,,30074.199999999997,37310.4,,66467.1,28945.92,929.3496,,20753.75,22997.567,1571.1155999999999,8000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308112
[10249],CONVERGENT MARGIN,AEOLIAN ARC / ITALY / VULCANO / LA FOSSA DI VULCANO / TYRRHENIAN SEA,"CALDERA DEL PIANO, TIMPONE DEL CORVO",38.38,38.42,14.97,15,SUBAERIAL,,,s V 130 [10249],TRACHYBASALT [10249],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10249] ,245403.37500000003,5394.0599999999995,,86797.16399999999,,30773.600000000002,36921.75,,65037.7,27136.8,929.3496,,23244.199999999997,22255.71,1440.1893,11000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308207
[10249],CONVERGENT MARGIN,AEOLIAN ARC / ITALY / VULCANO / LA FOSSA DI VULCANO / TYRRHENIAN SEA,"CALDERA DEL PIANO, LA SOMMATA, NW OF CHURCH OF VULCANO PIANO",38.38,38.42,14.97,15,SUBAERIAL,,,s V 147 [10249],TRACHYBASALT [10249],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10249] ,226705.975,4794.72,,68802.63,,26577.199999999997,49747.200000000004,,90052.2,52464.479999999996,1548.9160000000002,,18263.300000000003,18546.425,1396.5472,6000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,,10,38,133,73,,,,,,50,1090,15,46,,,,,,,,,,,,,,695,27,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308208
[10249],CONVERGENT MARGIN,AEOLIAN ARC / ITALY / VULCANO / LA FOSSA DI VULCANO / TYRRHENIAN SEA,"CALDERA DEL PIANO, ROAD PORTO TO PIANO P. 250",38.38,38.42,14.97,15,SUBAERIAL,,,s V 90 [10249],TRACHYBASALT [10249],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10249] ,229510.58500000002,4794.72,,72507.387,,33920.899999999994,32646.600000000002,,87908.1,51258.399999999994,1006.7954,,14942.7,14095.283,916.4841,23000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308209
[10249],CONVERGENT MARGIN,AEOLIAN ARC / ITALY / VULCANO / LA FOSSA DI VULCANO / TYRRHENIAN SEA,"CALDERA DEL PIANO, W COAST AT P. DEL MORTARO",38.38,38.42,14.97,15,SUBAERIAL,,,s V 194 [10249],TRACHYBASALT [10249],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10249] ,234652.37000000002,4195.379999999999,,67744.12800000001,,25877.800000000003,39642.299999999996,,92911,53067.520000000004,1006.7954,,14527.625,14095.283,1309.263,14000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308210
[8477],INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC / ANATOLIA / WESTERN ANATOLIAN VOLCANIC BELT / FOCA DIKE,FOCA,38.6706,38.6706,26.7567,26.7567,SUBAERIAL,,,s EA385 [8477],TRACHYBASALT [8477],,,MIDDLE [8477],MIOCENE [8477],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8477] ,234932.831,6293.07,,101774.9673,,,,56587.44,68039.44,29126.832,1161.687,,24489.425000000003,22700.8242,2051.1787,,,,,,,,,,,,,,,,23800.,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,,186.5,12,,,33.2,13.1,16.2,70.9,17.1,,,,,155.7,526,19.7,199.2,14.1,,,,,,,,,,,,6.7,1179.9,41.23,77.13,7.64,28.67,4.64,1.2,3.64,0.58,3.2,0.64,1.69,0.3,1.74,0.27,2.17,1.28,,,,,,,,,36.6,,21.57,6.1,,,,,,,,,,,,,,,,,,,,,,,,,308265
[8477],INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC / ANATOLIA / WESTERN ANATOLIAN VOLCANIC BELT / NEBILER VOLCANICS,AYVALIK,39.3208,39.3208,26.6952,26.6952,SUBAERIAL,,,s EA300 [8477],TRACHYBASALT [8477],,,MIDDLE [8477],MIOCENE [8477],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8477] ,233063.09100000001,5753.664,,78011.5974,,,,57209.280000000006,71041.18,56082.72,1084.2412000000002,,23742.289999999997,19807.581899999997,4189.6416,,,,,,,,,,,,,,,,15700.,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,192,218.8,,,35.1,86.4,49.2,65,16.8,,,,,62.4,639.4,23.5,142.6,10.1,,,,,,,,,,,,4,1012,31.05,61.01,6.91,28.52,5.26,1.45,4.35,0.69,3.99,0.78,2.03,0.36,1.99,0.32,3.42,0.66,,,,,,,,,26.6,,12.17,2.51,,,,,,,,,,,,,,,,,,,,,,,,,308268
[8477],INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC / ANATOLIA / WESTERN ANATOLIAN VOLCANIC BELT / NEBILER VOLCANICS,AYVALIK,39.3208,39.3208,26.6952,26.6952,SUBAERIAL,,,s EA399 [8477],TRACHYBASALT [8477],,,MIDDLE [8477],MIOCENE [8477],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8477] ,232876.11700000003,7132.145999999999,,91560.42300000001,,,,59463.450000000004,69111.49,35820.576,1239.1328,,15357.775000000001,32122.4081,2007.5366000000001,,,,,,,,,,,,,,,,29300.,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,156.4,217.8,,,27.5,76.9,40,63.2,18.7,,,,,62.8,797,27.4,167.4,15.8,,,,,,,,,,,,6.1,844.5,59.89,118.77,13.16,52.4,9.32,2.54,7.11,1.01,5.06,0.93,2.31,0.38,2.13,0.33,3.5,0.98,,,,,,,,,22.1,,10.1,2.68,0.51246,,,0.707568,,,,,,,,,,,,,,,,,,,,,308274
[8739],INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC / ANATOLIA / WESTERN ANATOLIAN VOLCANIC BELT / DUMANLIDAG / FOCA ALKALINE VOLCANICS,,38.7167,38.7167,27.1333,27.1333,SUBAERIAL,,,s 1025 [8739],TRACHYBASALT [8739],,,,MIOCENE [8739],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8739] ,221657.67700000003,7060.225199999999,,81557.5791,,,,59618.909999999996,79903.45999999999,52223.263999999996,1146.19784,,17831.622,22775.009899999997,1627.85033,,,,,,,,,,,,,,,,22799.999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,,191.4,371.8,,,,118.7,49.9,63,,,,,,101.7,619.3,24.6,176.6,15.5,,,,,,,,,,,,,610,49.7,94.3,,40.6,,,,,,,,,,,,,,,,,,,,,18.8,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,308456
[8739],INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC / ANATOLIA / WESTERN ANATOLIAN VOLCANIC BELT / DUMANLIDAG / FOCA ALKALINE VOLCANICS,,38.7167,38.7167,27.1333,27.1333,SUBAERIAL,,,s 937 [8739],TRACHYBASALT [8739],,,,MIOCENE [8739],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8739] ,231707.52950000003,10919.9748,,67479.5025,,,,49358.549999999996,79045.82,36363.312,875.1375400000001,,19599.841500000002,22997.567,2426.5007600000004,,,,,,,,,,,,,,,,49500.,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,,176.3,620.8,,,,103.8,32.8,66.3,,,,,,150.8,575.8,21.5,453.1,30.3,,,,,,,,,,,,,408.4,0,104.4,,45.4,,,,,,,,,,,,,,,,,,,,,7.2,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,308463
[8986],INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC / ANATOLIA / EASTERN ANATOLIAN VOLCANIC BELT / NEMRUT / PRE-CALDERA STAGE,BITLIS GORGE,38.3151,38.3151,42.0147,42.0147,SUBAERIAL,,,s BD-3 [8986],TRACHYBASALT [8986],,10000 [8986],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8986] ,226051.56600000002,19178.88,,81663.4293,,,,95530.17,53173.68,22191.872,1703.8076,,18761.39,30712.879799999995,6109.893999999999,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,105,,,,28.6,0.2,16.1,123,25.3,,0.5,,,61.4,550.3,59.4,346.6,24.2,1.7,,,,0,0,,3,0.1,,,1.4,428,47.7,103.2,13.01,60.2,12.6,3.71,11.66,1.91,10.3,1.96,5.19,0.76,5.03,0.74,8.3,1.4,0.5,,,,,,0.01,0.1,4.8,0,7.3,2.7,,,,,,,,,,,,,,,,,,,,,,,,,308466
[10578],OCEAN ISLAND,MASCARENE ISLANDS INCL. REUNION / MAURITIUS / INDIAN OCEAN,,-20.32,-20.32,57.65,57.65,SUBAERIAL,,,s MP42 [10578],TRACHYBASALT [10578],,,,,,,,,VOLCANIC ROCK,,,FRESH,,WHOLE_ROCK [10578] ,218853.067,18279.87,,72719.0874,191.576,93999.36,,,71827.35,40825.808,1394.0244,102.154,9795.769999999999,21662.2244,1876.6103,,,,,,,,,,,,,,,,5600.000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9,,,,,,46.2,109,84.2,149,,,,,,28.6,448,30,240,33.1,,,,,,,,,,,,0.17,250,29.3,65.5,8.36,35.5,8.13,2.57,7.66,1.11,6.26,1.14,3.07,0.39,2.43,0.34,6.18,2.16,,,,,,,,,3.66,,3.34,0.85,,,,,,,,,,,,,,,,,,,,,,,,,308622
[7929],INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC / ANATOLIA / CENTRAL ANATOLIAN VOLCANIC BELT / HASANDAG,,38.2531,38.2531,34.0697,34.0697,SUBAERIAL,,,s C94-8 (1) [7929],TRACHYBASALT [7929],,,,QUATERNARY [7929],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [7929] ,238906.02850000001,9050.034,,88490.7672,,,,61095.780000000006,57461.88,38172.432,1084.2412000000002,,12701.295,28116.3803,1876.6103,,,,,,,,,,,,,,,,-300.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308926
[7929],INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC / ANATOLIA / CENTRAL ANATOLIAN VOLCANIC BELT / MOUNT ERCIYES,,38.5892,38.5892,35.3211,35.3211,SUBAERIAL,,,s C94-21 [7929],TRACHYBASALT [7929],,,,QUATERNARY [7929],,,,HYPOCRYSTALLINE [7929] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [7929] ,240542.05100000004,8630.496,,90184.3704,,,,60862.590000000004,56175.420000000006,33830.544,1084.2412000000002,,13282.400000000001,28413.1231,2225.7471,,,,,,,,,,,,,,,,-600.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308939
[7929],INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC / ANATOLIA / CENTRAL ANATOLIAN VOLCANIC BELT / MOUNT ERCIYES,,38.5889,38.5889,35.3239,35.3239,SUBAERIAL,,,s C94-22 [7929],TRACHYBASALT [7929],,,,QUATERNARY [7929],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [7929] ,241056.22950000002,8690.429999999998,,90713.6214,,,,61251.24,56318.36,34192.367999999995,1084.2412000000002,,13199.385,27819.637499999997,2269.3892,,,,,,,,,,,,,,,,-1100.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.22,435.96,19.63,173.23,20.41,,,,,,,,,,,,,384.93,30.55,64.13,7.16,24.58,4.92,1.81,6.12,,4.35,0.78,2.23,0.32,2.12,0.33,3.61,1.66,,,,,,,,,7.08,,3.99,1.17,0.512712,,,0.704597,,,,,,,,,,,,,,,,,,,,,308940
[7929],INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC / ANATOLIA / CENTRAL ANATOLIAN VOLCANIC BELT / MOUNT ERCIYES,,38.5881,38.5881,35.3153,35.3153,SUBAERIAL,,,s C94-24 [7929],TRACHYBASALT [7929],,,,QUATERNARY [7929],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [7929] ,243627.122,8930.166,,91930.8987,,,,58297.5,55532.189999999995,34614.496,1006.7954,,11954.16,27522.894699999997,1702.0419000000002,,,,,,,,,,,,,,,,-1900.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.66,419.59,17.85,158.07,15.88,,,,,,,,,,,,,295.67,23.68,49.75,5.62,20.21,4.19,1.55,5.15,,3.93,0.72,2.01,0.29,1.93,0.3,3.48,1.25,,,,,,,,,6.73,,3.91,1.08,0.512735,,,0.704351,,,,,,,,,,,,,,,,,,,,,308942
[7929],INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC / ANATOLIA / CENTRAL ANATOLIAN VOLCANIC BELT / MOUNT ERCIYES,,38.5931,38.5931,35.3078,35.3078,SUBAERIAL,,,s C94-25 [7929],TRACHYBASALT [7929],,,,QUATERNARY [7929],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [7929] ,244748.96600000001,8510.627999999999,,89655.11940000001,,,,56198.79,55031.9,35398.448,1006.7954,,12037.175,27226.151899999997,1396.5472,,,,,,,,,,,,,,,,-300.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308943
[7929],INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC / ANATOLIA / EASTERN ANATOLIAN VOLCANIC BELT / KARACA(LI)DAG,,37.6664,37.6664,39.2439,39.2439,SUBAERIAL,,,s ZV-2 [7929],TRACHYBASALT [7929],,,,QUATERNARY [7929],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [7929] ,217964.94050000003,14863.632,,75471.1926,,,,94675.14,69182.95999999999,48725.632,1316.5786,,6890.245,19362.467699999997,960.1262,,,,,,,,,,,,,,,,6800.000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308950
[7929],INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC / ANATOLIA / EASTERN ANATOLIAN VOLCANIC BELT / TENDUREK,,39.2369,39.2369,44.0106,44.0106,SUBAERIAL,,,s 31 [7929],TRACHYBASALT [7929],,,,QUATERNARY [7929],,,,HYPOCRYSTALLINE [7929] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [7929] ,238391.85,11207.658,,90713.6214,,,,78351.84,52530.45,24724.639999999996,1471.4702,,13697.474999999999,38724.935399999995,,,,,,,,,,,,,,,,,800.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.79,503.81,27.86,246.24,26.2,,,,,,,,,,,,,454.74,44.24,90.15,10.48,37.74,7.37,2.54,9.11,,6.06,1.1,3.11,0.48,2.94,0.49,5.03,1.1,,,,,,,,,11.3,,5.13,1.63,0.512676,,,0.705743,,,,,,,,,,,,,,,,,,,,,308962
[7599],INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC / ANATOLIA / WESTERN ANATOLIAN VOLCANIC BELT / AFYON,,38.38,38.4241,30.457,30.5044,SUBAERIAL,,,s SH3 [7599],TRACHYBASALT [7599],,,,NEOGENE [7599],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [7599] ,227781.0755,7012.277999999999,,95688.5808,,13638.3,36377.64,,68825.61,36966.352,1006.7954,,33704.09,20326.8818,3316.7996000000003,,,,,,,,,,,,,,,,15600.,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,199,96,,,29,43,56,,,,,,,276,1607,26,279,34,,,,,,,,,,,,5.3,1488,73,142,16.5,60,9.8,2.68,7.2,0.9,5,0.89,2.21,0.33,2.1,0.3,6.6,1.81,,,,,,,,,17,,16,,,,,0.70443,,,,,,,,,,,,,,,,,,,,,309417
[10683],INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC / ANATOLIA / CENTRAL ANATOLIAN VOLCANIC BELT / OZAN BASAL LAVAS,"SARAYKENT AREA, YOZGAT PROVINCE",39.6936,39.6936,35.5111,35.5111,SUBAERIAL,,,s O-11 [10683],TRACHYBASALT [10683],,,,PHANEROZOIC [10683],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10683] ,230772.6595,5993.4,,83621.65800000001,,,,45705.24,41309.66,26835.28,4491.8564,,75377.62,519.2999,1571.1155999999999,,,,,,,,,,,,,,,,56400.,,,,,,,,,,,,,,,,,,,,,,,,596,149,,,,,148,125,,,,42,35,104,18,,,,,363,181,22,155,17,,,,,,,,,,,,,2898,42,63,,19,,,,,,,,,,,,,,,,,,,,,41,,19,,,,,,,,,,,,,,,,,,,,,,,,,,310592
[10791],INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC / ANATOLIA / EASTERN ANATOLIAN VOLCANIC BELT,MUS DEPRESSION,38.75,38.75,41.5,41.5,SUBAERIAL,,,s 2112 [10791],TRACHYBASALT [10791],,,UPPER [10791],CENOZOIC [10791],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10791] ,234184.93500000003,17141.124,,82351.4556,,,,88145.81999999999,57176,27739.839999999997,1548.9160000000002,,10957.980000000001,29080.7944,2138.4629,,,,,,,,,,,,,,,,12400.,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,253,99,,,30,23,40,127,,,,,,28,393,39,313,21,,,,,,,,,,,,,180,28.6,77.74,,44.1,8.45,2.4,,1.13,,1.57,,,4,0.61,8.37,1.51,,,,,,,,,6,,3.95,0.73,,,,0.70432,,,,,,,,,,,,,,,,,,,,,313878
[10791],INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC / ANATOLIA / EASTERN ANATOLIAN VOLCANIC BELT / NEMRUT,,38.67,38.67,42.2,42.2,SUBAERIAL,,,s 2411 [10791],TRACHYBASALT [10791],,,UPPER [10791],CENOZOIC [10791],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10791] ,226705.975,18699.408,,83621.65800000001,,,,95141.52,53102.21,21649.136,1858.6992,,18263.300000000003,31306.365399999995,5411.6204,,,,,,,,,,,,,,,,1300.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,2,,,,5,,119,,,,,,59,510,,395,25,,,,,,,,,,,,,,,102,,55.2,11.9,3.72,11,0.92,10.1,,5.53,,4.74,,,,,,,,,,,,,,,,0.51285,,,0.70559,,,,,,,,,,,,,,,,,,,,,313888
[10791],INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC / ANATOLIA / EASTERN ANATOLIAN VOLCANIC BELT / SUPHAN DAG,,38.92,38.92,42.98,42.98,SUBAERIAL,,,s PL2/8 [10791],TRACHYBASALT [10791],,,UPPER [10791],CENOZOIC [10791],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10791] ,229043.15000000002,20557.362,,81081.2532,,,,94441.95,54174.26,22794.911999999997,1858.6992,,18263.300000000003,29971.0228,5978.9677,,,,,,,,,,,,,,,,-400.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,5,,,25,7,10,147,,,,,,53,584,55,381,31,,,,,,,,,,,,,482,,,,,,,,,,,,,,,,,,,,,,,,,4,,10,,,,,,,,,,,,,,,,,,,,,,,,,,313905
[10791],INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC / ANATOLIA / EASTERN ANATOLIAN VOLCANIC BELT / TENDUREK,,39.2,39.2,44,44,SUBAERIAL,,,s 3121 [10791],TRACHYBASALT [10791],,,UPPER [10791],CENOZOIC [10791],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10791] ,228575.71500000003,14084.49,,89972.67,,,,81849.68999999999,46669.91,24724.639999999996,1548.9160000000002,,12950.34,39911.906599999995,4451.4942,,,,,,,,,,,,,,,,2400.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,12,,114,,,,,,22,695,42,389,34,,,,,,,,,,,,,329,50.64,126.3,,58.5,10.34,2.88,,1.35,,,,,4.75,0.76,7.56,1.47,,,,,,,,,12,,3.79,0.96,,,,0.70567,,,,,,,,,,,,,,,,,,,,,313926
[10791],INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC / ANATOLIA / EASTERN ANATOLIAN VOLCANIC BELT / ARARAT,,39.75,39.75,44.4,44.4,SUBAERIAL,,,s PL83 [10791],TRACHYBASALT [10791],,,UPPER [10791],CENOZOIC [10791],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10791] ,220629.32000000004,14623.895999999999,,90184.3704,,,,96229.74,65895.34000000001,28342.88,1471.4702,,12286.22,36202.6216,2356.6734,,,,,,,,,,,,,,,,-1500.,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,233,26,,,35,20,18,135,,,,,,28,579,36,296,21,,,,,,,,,,,,,381,,,,,,,,,,,,,,,,,,,,,,,,,5,,6,,,,,,,,,,,,,,,,,,,,,,,,,,313934
[10791],INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT - CENOZOIC / ANATOLIA / EASTERN ANATOLIAN VOLCANIC BELT / MOUNT DUMLU / ARZUTU FORMATION,KARS PLATEAU,40,40.2,41.3,41.5,SUBAERIAL,,,s PL87 [10791],TRACHYBASALT [10791],,,UPPER [10791],CENOZOIC [10791],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10791] ,226238.54,18279.87,,89549.26920000001,,,,95374.70999999999,54888.96,32202.335999999996,1471.4702,,8467.53,31306.365399999995,1745.6840000000002,,,,,,,,,,,,,,,,1400.0000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,273,50,,,38,27,32,122,,,,,,14,497,31,212,12,,,,,,,,,,,,,244,,,,,,,,,,,,,,,,,,,,,,,,,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,313950
