Citations,Tectonic Setting,Location,Location Comment,Latitude (Min),Latitude (Max),Longitude (Min),Longitude (Max),Land or Sea,Elevation (Min),Elevation (Max),Sample Name,Rock Name,"Age (a, Min)","Age (a, Max)",Geol,Age,Eruption Day,Eruption Month,Eruption Year,Rock Texture,Rock Type,Drill Depth (Min),Drill Depth (Max),Alteration,Mineral,Material,Si,Ti,B,Al,Cr,Fe3+,Fe2+,Fetot(2+),Ca,Mg,Mn,Ni,K,Na,P,H2O,H2OP,H2OM,H2Otot,CO2,CO,F,Cl,Cl2,OH,CH4,SO2,SO3,SO4,S,LOI,Volatiles,O,Others,HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),Li,Be,B,C,CO2,F,Na,Mg,Al,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U,Nd143/Nd144,Nd143/Nd144 initial,e Nd,Sr87/Sr86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID
[8043],INTRAPLATE VOLCANICS,AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / QUEENSLAND / NULLA PROVINCE - TOOMBA BASALT,BASALT CORNER NEXT TO THE BURDEKIN RIVER NORTHWEST OF CHARTERS TOWERS,-19.5,-20,145.7,146.2,SUBAERIAL,,,s MS1-2 [8043],BASALT [8043],13000 [8043],13000 [8043],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8043] ,221096.755,11387.46,,79969.8261,,,,77419.08,57890.7,58917.007999999994,1239.1328,,12950.34,28709.8659,2138.4629,,,,,,,,,,,,,,,,-1200.,,,,,,,,,,,,,,6.86,2.14,,,,,,,,,,,,,21.1,,175,256,,,,204,50.1,86.6,19.5,,,,,12.9,612,20.1,176,32.4,,,,,,,,,,,,0.28,226,20.3,41.6,5.06,21.2,5.04,1.75,4.85,0.74,3.98,0.75,1.87,,1.48,0.21,3.81,2.08,,,,,,,,,2.56,,2.57,0.91,,,,,,,,,,,,,,,,,,,,,,,,,202316
[8043],INTRAPLATE VOLCANICS,AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / QUEENSLAND / NULLA PROVINCE - TOOMBA BASALT,BASALT CORNER NEXT TO THE BURDEKIN RIVER NORTHWEST OF CHARTERS TOWERS,-19.5,-20,145.7,146.2,SUBAERIAL,,,s MS2-2 [8043],BASALT [8043],13000 [8043],13000 [8043],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8043] ,221096.755,11267.591999999999,,82563.156,,,,77574.54000000001,57247.47,59640.656,1161.687,,13282.400000000001,28784.0516,2094.8208,,,,,,,,,,,,,,,,-3900.,,,,,,,,,,,,,,6.68,2.12,,,,,,,,,,,,,20,,172,266,,,,211,50.4,87.3,19.5,,,,,13.3,615,19.9,174,32.8,,,,,,,,,,,,0.28,166,20.5,41.2,5.09,21.2,4.97,1.7,4.95,0.71,3.99,0.73,1.84,,1.45,0.21,3.73,2.15,,,,,,,,,2.51,,2.59,0.89,,,,,,,,,,,,,,,,,,,,,,,,,202317
[8043],INTRAPLATE VOLCANICS,AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / QUEENSLAND / NULLA PROVINCE - TOOMBA BASALT,BASALT CORNER NEXT TO THE BURDEKIN RIVER NORTHWEST OF CHARTERS TOWERS,-19.5,-20,145.7,146.2,SUBAERIAL,,,s MS-3 [8043],BASALT [8043],13000 [8043],13000 [8043],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8043] ,219694.45,11567.261999999999,,81504.65400000001,,,,76952.7,57104.53,57710.928,1161.687,,15274.76,29896.8371,2182.105,,,,,,,,,,,,,,,,-600.,,,,,,,,,,,,,,6.29,2.26,,,,,,,,,,,,,19.9,,174,245,,,,208,51.3,88,19.3,,,,,13.7,608,20.5,182,34.3,,,,,,,,,,,,0.28,222,21.4,41.7,5.3,22.1,5,1.72,4.88,0.74,3.98,0.74,1.87,,1.46,0.22,3.73,2.09,,,,,,,,,2.43,,2.69,0.98,,,,,,,,,,,,,,,,,,,,,,,,,202318
[8043],INTRAPLATE VOLCANICS,AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / QUEENSLAND / NULLA PROVINCE - TOOMBA BASALT,BASALT CORNER NEXT TO THE BURDEKIN RIVER NORTHWEST OF CHARTERS TOWERS,-19.5,-20,145.7,146.2,SUBAERIAL,,,s MS-4 [8043],BASALT [8043],13000 [8043],13000 [8043],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8043] ,219694.45,11627.195999999998,,82563.156,,,,77185.89,55532.189999999995,57107.888,1161.687,,15274.76,29377.5372,2182.105,,,,,,,,,,,,,,,,2400.,,,,,,,,,,,,,,7.23,2.31,,,,,,,,,,,,,19.7,,173,243,,,,204,53,88,19.7,,,,,14.1,601,21.1,183,35,,,,,,,,,,,,0.31,214,21.8,42.4,5.27,22,5.04,1.76,5.08,0.77,4.05,0.78,1.91,,1.51,0.22,3.87,2.58,,,,,,,,,2.61,,2.72,0.96,,,,,,,,,,,,,,,,,,,,,,,,,202319
[8043],INTRAPLATE VOLCANICS,AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / QUEENSLAND / NULLA PROVINCE - TOOMBA BASALT,BASALT CORNER NEXT TO THE BURDEKIN RIVER NORTHWEST OF CHARTERS TOWERS,-19.5,-20,145.7,146.2,SUBAERIAL,,,s T-HOSTS [8043],BASALT [8043],13000 [8043],13000 [8043],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8043] ,220068.39800000002,11507.328,,80446.152,,,,77108.16,57176,51982.047999999995,1161.687,,15025.715,27226.151899999997,2007.5366000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.35,2.1,,,,,,,,,,,,,20.6,,176,255,,,,211,50,88.4,19.6,,,,,12.9,612,20.2,177,32.2,,,,,,,,,,,,0.28,206,20.3,40.3,5.07,21.2,4.89,1.71,4.85,0.73,3.84,0.73,1.84,,1.41,0.21,3.72,1.97,,,,,,,,,2.25,,2.47,0.84,,,,,,,,,,,,,,,,,,,,,,,,,202320
[8043],INTRAPLATE VOLCANICS,AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / QUEENSLAND / NULLA PROVINCE - TOOMBA BASALT,BASALT CORNER NEXT TO THE BURDEKIN RIVER NORTHWEST OF CHARTERS TOWERS,-19.5,-20,145.7,146.2,SUBAERIAL,,,s FV14 [8043],BASALT [8043],13000 [8043],13000 [8043],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8043] ,220489.08950000003,11567.261999999999,,80922.4779,,,,76330.86,57318.939999999995,59459.74399999999,1161.687,,15357.775000000001,27374.523299999997,2051.1787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.04,2.46,,,,,,,,,,,,,20.8,,185,257,,,,201,53.1,88.3,19,,,,,13.9,617,20.7,182,34.2,,,,,,,,,,,,0.31,179,21.1,42.6,5.23,21.7,4.96,1.64,4.97,0.75,3.85,0.73,1.83,,1.5,0.21,3.68,2.21,,,,,,,,,2.52,,2.7,0.91,,,,,,,,,,,,,,,,,,,,,,,,,202321
[8043],INTRAPLATE VOLCANICS,AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / QUEENSLAND / NULLA PROVINCE - TOOMBA BASALT,BASALT CORNER NEXT TO THE BURDEKIN RIVER NORTHWEST OF CHARTERS TOWERS,-19.5,-20,145.7,146.2,SUBAERIAL,,,s FV12S [8043],BASALT [8043],13000 [8043],13000 [8043],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8043] ,227500.61450000003,16242.114,,86426.6883,,,,73765.77,48456.66,18151.503999999997,1239.1328,,27062.89,39466.7924,3622.2943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.76,3.85,,,,,,,,,,,,,17.6,,200,22,,,,24.6,81.6,99.5,22.2,,,,,22.8,542,32,281,57.4,,,,,,,,,,,,0.58,407,34.9,70.4,8.5,34.1,7.64,2.4,7.46,1.14,5.8,1.12,2.87,,2.26,0.32,5.66,3.55,,,,,,,,,4.29,,4.48,1.54,,,,,,,,,,,,,,,,,,,,,,,,,202322
[8043],INTRAPLATE VOLCANICS,AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / QUEENSLAND / NULLA PROVINCE - TOOMBA BASALT,BASALT CORNER NEXT TO THE BURDEKIN RIVER NORTHWEST OF CHARTERS TOWERS,-19.5,-20,145.7,146.2,SUBAERIAL,,,s FV14S [8043],BASALT [8043],13000 [8043],13000 [8043],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8043] ,228669.20200000002,17260.992,,84574.3098,,,,74387.61,54674.55,19840.016,1161.687,,25817.664999999997,37686.3356,3316.7996000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.38,3.53,,,,,,,,,,,,,20.2,,214,33,,,,28.2,83.8,106,24,,,,,23.1,537,32,278,54.2,,,,,,,,,,,,0.5,263,33.3,67.7,8.27,34.2,7.82,2.5,7.71,1.14,6.18,1.14,2.96,,2.28,0.33,5.89,,,,,,,,,,4.1,,4.46,1.56,,,,,,,,,,,,,,,,,,,,,,,,,202323
[8043],INTRAPLATE VOLCANICS,AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / QUEENSLAND / NULLA PROVINCE - TOOMBA BASALT,BASALT CORNER NEXT TO THE BURDEKIN RIVER NORTHWEST OF CHARTERS TOWERS,-19.5,-20,145.7,146.2,SUBAERIAL,,,s A-SEG [8043],BASALT [8043],13000 [8043],13000 [8043],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8043] ,230351.96800000002,15462.972,,88120.29149999999,,,,73610.31000000001,42453.18,16824.816,1239.1328,,29138.265,40950.5064,3796.8627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.09,4.15,,,,,,,,,,,,,10.1,,117,28,,,,30.7,85.9,99.3,23.1,,,,,26.6,506,32.1,300,63.9,,,,,,,,,,,,0.64,386,38,74,9.14,35.8,7.79,2.48,7.61,1.14,5.95,1.13,2.98,,2.35,0.34,5.8,3.83,,,,,,,,,4.78,,5.45,1.8,,,,,,,,,,,,,,,,,,,,,,,,,202324
[8043],INTRAPLATE VOLCANICS,AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / QUEENSLAND / NULLA PROVINCE - TOOMBA BASALT,BASALT CORNER NEXT TO THE BURDEKIN RIVER NORTHWEST OF CHARTERS TOWERS,-19.5,-20,145.7,146.2,SUBAERIAL,,,s MS1-1 [8043],BASALT [8043],13000 [8043],13000 [8043],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8043] ,228108.28,16901.388,,86267.913,,,,75709.02,50171.939999999995,21830.048,1858.6992,,25734.65,39021.678199999995,3622.2943,,,,,,,,,,,,,,,,5100.,,,,,,,,,,,,,,12.35,3.79,,,,,,,,,,,,,16.2,,178,37,,,,46.1,82.7,105,23.2,,,,,23.7,530,32.5,279,57.4,,,,,,,,,,,,0.64,534,36.5,85.7,9.12,36.8,8.35,2.56,8.07,1.2,6.44,1.22,3.13,,2.48,0.35,5.96,3.7,,,,,,,,,5.61,,4.99,1.73,,,,,,,,,,,,,,,,,,,,,,,,,202325
[8043],INTRAPLATE VOLCANICS,AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / QUEENSLAND / NULLA PROVINCE - TOOMBA BASALT,BASALT CORNER NEXT TO THE BURDEKIN RIVER NORTHWEST OF CHARTERS TOWERS,-19.5,-20,145.7,146.2,SUBAERIAL,,,s MS2-1 [8043],BASALT [8043],13000 [8043],13000 [8043],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8043] ,228108.28,17320.926,,84150.909,,,,75709.02,58533.92999999999,21950.656,1316.5786,,23327.215,35980.06449999999,3360.4417000000003,,,,,,,,,,,,,,,,8000.,,,,,,,,,,,,,,11.5,3.48,,,,,,,,,,,,,24,,226,57,,,,31.2,77.2,102,23.2,,,,,21,537,33.3,275,54.3,,,,,,,,,,,,0.51,355,34.2,67.9,8.58,35.6,8.27,2.58,7.97,1.19,6.39,1.2,3.05,,2.38,0.34,5.98,3.46,,,,,,,,,4.16,,4.58,1.55,,,,,,,,,,,,,,,,,,,,,,,,,202326
[8044],INTRAPLATE VOLCANICS,AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / NEW SOUTH WALES / BARRINGTON VOLCANIC PROVINCE,"BARRINGTON VOLCANO, THUNDERBOLTS LOOKOUT, BARRINGTON TOPS FORESTRY ROAD",-31.75,-32.25,151.25,151.6,SUBAERIAL,,1440,s DR12662 [8044],BASANITE [8044],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8044] ,193518.09,11447.393999999998,,70390.383,,16785.6,67158.72,,90052.2,74173.92,1626.3618,,7139.29,25668.2522,5498.9046,,,,,,,,,,,,,,,,14400.,,,,,,,,,,,,,,7.57,1.75,,,,,,,,,,,,,25.6,,212,361,,,57.7,242,71.5,104,16.9,,,,,15.93,1325,22.71,161,92.5,,,,,,,,1.41,,,,0.43,622,79.1,134.5,14.2,49.1,8.48,2.67,6.9,0.931,5.04,0.908,2.28,0.303,1.798,0.257,3.37,4.56,,,,,,,,,5.5,,11.1,3.1,,,,,,,,,,,,,,,,,,,,,,,,,202732
[8044],INTRAPLATE VOLCANICS,AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / NEW SOUTH WALES / BARRINGTON VOLCANIC PROVINCE,"BARRINGTON VOLCANO, CALLEMONDAH ROAD - TOMALLA ROAD JUNCTION, 1KM WSW OF TOMALLA HOMESTEAD",-31.75,-32.25,151.25,151.6,SUBAERIAL,,1330,s DR14701 [8044],BASANITE [8044],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8044] ,211748.055,13784.819999999998,,78329.148,,17624.88,70501.11,,68968.55,58494.87999999999,1471.4702,,13282.400000000001,25223.138,2924.0207,,,,,,,,,,,,,,,,5200.,,,,,,,,,,,,,,6.22,1.37,,,,,,,,,,,,,23.7,,201,253,,,54.5,142,69.8,106,18.7,,,,,25.7,806,20.3,152,62.8,,,,,,,,1.7,,,,0.49,529,32,62.1,7.45,28.2,5.76,1.944,5.28,0.758,4.33,0.804,2.09,0.287,1.697,0.248,3.7,4.1,,,,,,,,,2,,3.33,0.97,,,,,,,,,,,,,,,,,,,,,,,,,202733
[8044],INTRAPLATE VOLCANICS,AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / NEW SOUTH WALES / BARRINGTON VOLCANIC PROVINCE,"BARRINGTON VOLCANO, MOPPY LOOKOUT SUMMIT",-31.75,-32.25,151.25,151.6,SUBAERIAL,,1330,s DR16503 [8044],"NEPHELINITE, OLIVINE [8044]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8044] ,197257.57000000004,13065.612000000001,,71978.136,,17205.239999999998,68791.05,,80761.1,62113.12,1626.3618,,8218.485,29822.651399999995,4931.5572999999995,,,,,,,,,,,,,,,,17000.,,,,,,,,,,,,,,7.62,1.98,,,,,,,,,,,,,25,,207,261,,,53.5,188,84.7,105,19.1,,,,,14.77,1356,22.84,203,103.2,,,,,,,,1.89,,,,0.41,609,70.1,123.7,13.43,47.1,8.35,2.65,6.85,0.922,5.06,0.908,2.31,0.307,1.793,0.265,4.35,5.52,,,,,,,,,11,,9.56,2.83,,,,,,,,,,,,,,,,,,,,,,,,,202734
[8044],INTRAPLATE VOLCANICS,AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / NEW SOUTH WALES / BARRINGTON VOLCANIC PROVINCE,"BARRINGTON VOLCANO, POLBLUE QUARRY",-31.75,-32.25,151.25,151.6,SUBAERIAL,,1460,s DR16517 [8044],"BASALT, ALKALINE [8044]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8044] ,214085.23,14144.423999999999,,82033.905,,16645.719999999998,66614.61,,75758.2,46011.952,1394.0244,,9380.695,22404.0814,2749.4523,,,,,,,,,,,,,,,,17800.,,,,,,,,,,,,,,6.53,1.43,,,,,,,,,,,,,25.8,,214,206,,,42.7,84.9,71,97.1,19.2,,,,,13.11,958,21,174,81.5,,,,,,,,1.92,,,,0.26,347,32.2,65.5,7.88,29.8,6.05,2.04,5.52,0.796,4.55,0.853,2.24,0.307,1.867,0.274,3.96,4.6,,,,,,,,,0.61,,3.27,0.97,,,,,,,,,,,,,,,,,,,,,,,,,202735
[8044],INTRAPLATE VOLCANICS,AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / NEW SOUTH WALES / BARRINGTON VOLCANIC PROVINCE,"BARRINGTON VOLCANO, THUNDERBOLTS LOOKOUT, BARRINGTON TOPS FORESTRY ROAD",-31.75,-32.25,151.25,151.6,SUBAERIAL,,1420,s DR12664 [8044],BASANITE [8044],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8044] ,203334.225,13545.083999999997,,76212.144,,16925.48,67702.83,,77902.3,64525.27999999999,1471.4702,,6641.200000000001,24184.5382,4145.9995,,,,,,,,,,,,,,,,16600.,,,,,,,,,,,,,,6.49,1.64,,,,,,,,,,,,,24.1,,198,248,,,57.5,195,88.6,102,17.8,,,,,13.62,1162,21.41,197,96.1,,,,,,,,1.7,,,,0.61,483,54.4,97.5,10.68,38.1,7.06,2.33,6.09,0.849,4.69,0.857,2.2,0.297,1.754,0.254,4.06,5.09,,,,,,,,,3.12,,6.75,1.9,,,,,,,,,,,,,,,,,,,,,,,,,202736
[8044],INTRAPLATE VOLCANICS,AUSTRALIA / EASTERN AUSTRALIAN CENOZOIC VOLCANIC ZONE / NEW SOUTH WALES / BARRINGTON VOLCANIC PROVINCE,"BARRINGTON VOLCANO, WEST OF 8 MILE CAMP, BARRINGTON TOPS FORESTRY ROAD",-31.75,-32.25,151.25,151.6,SUBAERIAL,,1230,s DR12658 [8044],"BASALT, ALKALINE [8044]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8044] ,206606.27000000002,15582.84,,80446.152,,15946.319999999998,63816.33000000001,,77187.6,54273.6,1394.0244,,11788.13,16765.9682,3011.3048999999996,,,,,,,,,,,,,,,,30800.,,,,,,,,,,,,,,6.03,1.65,,,,,,,,,,,,,29,,262,158,,,44.9,94.2,92,98.2,21,,,,,17.18,939,22.38,211,89.8,,,,,,,,2.11,,,,0.17,362,35.4,71.8,8.62,32.8,6.79,2.34,6.39,0.897,4.99,0.932,2.27,0.296,1.785,0.265,4.8,4.93,,,,,,,,,2.34,,3.68,1.16,,,,,,,,,,,,,,,,,,,,,,,,,202737
[8045],INTRAPLATE VOLCANICS,AUSTRALIA / TASMAN OROGEN / NEW SOUTH WALES / WANDSWORTH VOLCANIC GROUP - DUNDEE RHYODACITE,"DEEPWATER, NEW ENGLAND FAULT BELT, NORTHEASTERN NEW SOUTH WALES",-28.8,-29.67,151.6,152.2,SUBAERIAL,,,s EM.010 [8045],RHYODACITE [8045],240800000 [8045],253700000 [8045],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8045] ,319117.87450000003,2637.096,,78699.6237,,8672.56,16090.109999999999,,21512.469999999998,8080.736,542.1206000000001,,34202.18,24852.2095,610.9894,,5900.,800.,,700.0000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,65,17,,,,4,7,41,14,,,,,149,226,25,179,6,,,,,,,,,,,,,715,32.3,65.5,7.8,27.9,5.2,1.1,4.8,0.7,4.2,0.9,2.6,,2.6,0.3,,,,,,,,,,,29,,22,,,,,,,,,,,,,,,,,,,,,,,,,,203015
[8045],INTRAPLATE VOLCANICS,AUSTRALIA / TASMAN OROGEN / NEW SOUTH WALES / WANDSWORTH VOLCANIC GROUP - EMMAVILLE VOLCANICS,"YARRAMUNDI ANDESITE, DEEPWATER, NEW ENGLAND FAULT BELT, NORTHEASTERN NEW SOUTH WALES",-29.415,-29.415,151.8661,151.8661,SUBAERIAL,,,s EM.042 [8045],ANDESITE [8045],245800000 [8045],248700000 [8045],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8045] ,273916.91000000003,6353.004,,81504.65400000001,,10700.82,36222.18,,45454.920000000006,24061.296,929.3496,,25651.635,22849.1956,2269.3892,,700.0000000000001,1200.,,10100.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,170,107,,,,17,19,74,18,,,,,116,442,27,222,9,,,,,,,,,,,,,794,26.7,59.9,8.1,33.6,7,1.8,6,0.8,4.5,0.9,2.6,,2.3,0.3,,,,,,,,,,,19,,17,,,,,,,,,,,,,,,,,,,,,,,,,,203016
[8045],INTRAPLATE VOLCANICS,AUSTRALIA / TASMAN OROGEN / NEW SOUTH WALES / WANDSWORTH VOLCANIC GROUP - EMMAVILLE VOLCANICS,"WELCOME VOLCANICS, DEEPWATER, NEW ENGLAND FAULT BELT, NORTHEASTERN NEW SOUTH WALES",-29.3074,-29.3074,151.9497,151.9497,SUBAERIAL,,,s EM.205 [8045],RHYOLITE [8045],246000000 [8045],249000000 [8045],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8045] ,332907.207,1498.35,,77270.64600000001,,7973.159999999999,8783.49,,14651.349999999999,3859.4559999999997,309.7832,,34700.27,24407.0953,218.21050000000002,,1800.,1300.,,9300.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,19,7,,,,3,5,44,16,,,,,140,177,37,115,8,,,,,,,,,,,,,959,26.7,59.9,8.1,33.6,7,1.8,6,0.8,4.5,0.9,2.6,,2.3,0.3,,,,,,,,,,,28,,17,,,,,,,,,,,,,,,,,,,,,,,,,,203017
[8045],INTRAPLATE VOLCANICS,AUSTRALIA / TASMAN OROGEN / NEW SOUTH WALES / WANDSWORTH VOLCANIC GROUP - EMMAVILLE VOLCANICS,"ARRANMOR IGNIMBRITE, DEEPWATER, NEW ENGLAND FAULT BELT, NORTHEASTERN NEW SOUTH WALES",-29.4295,-29.4295,151.868,151.868,SUBAERIAL,,,s EM.287 [8045],RHYOLITE [8045],246000000 [8045],249000000 [8045],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8045] ,348192.33150000003,719.208,,71501.8101,,2867.54,6684.78,,4359.67,1326.6879999999999,309.7832,,40926.395,27226.151899999997,87.2842,,900.,500.,,6500.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,3,1,,,,0,1,29,16,,,,,170,54,44,127,9,,,,,,,,,,,,,487,35.4,72.9,8.7,31.7,6.1,0.6,5.4,0.8,4.3,0.8,2.5,,2.5,0.3,,,,,,,,,,,33,,24,,,,,,,,,,,,,,,,,,,,,,,,,,203018
[8045],INTRAPLATE VOLCANICS,AUSTRALIA / TASMAN OROGEN / NEW SOUTH WALES / WANDSWORTH VOLCANIC GROUP - EMMAVILLE VOLCANICS,"TOP-CROSSING SANDSTONE, DEEPWATER, NEW ENGLAND FAULT BELT, NORTHEASTERN NEW SOUTH WALES",-29.4405,-29.4405,152.0102,152.0102,SUBAERIAL,,,s EM.053 [8045],RHYOLITE [8045],246000000 [8045],249000000 [8045],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8045] ,356746.392,719.208,,67849.9782,,1398.8000000000002,5829.75,,5074.37,1266.3839999999998,232.3374,,27062.89,29080.7944,87.2842,,5699.999999999999,1500.,,900.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,8,4,,,,0,6,8,11,,,,,93,89,19,107,2,,,,,,,,,,,,,456,28.3,58.8,7.4,27.9,5.5,2,4.9,0.7,3.9,0.7,2.2,,2.1,0.5,,,,,,,,,,,35,,17,,,,,,,,,,,,,,,,,,,,,,,,,,203019
[8045],INTRAPLATE VOLCANICS,AUSTRALIA / TASMAN OROGEN / NEW SOUTH WALES / WANDSWORTH VOLCANIC GROUP - EMMAVILLE VOLCANICS,"DELLWOOD IGNIMBRITE, DEEPWATER, NEW ENGLAND FAULT BELT, NORTHEASTERN NEW SOUTH WALES",-29.4112,-29.4112,151.9589,151.9589,SUBAERIAL,,,s EM.030 [8045],RHYOLITE [8045],246000000 [8045],249000000 [8045],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8045] ,355764.7785,479.472,,66738.5511,,2937.48,5052.45,,2287.04,542.736,309.7832,,35862.48,31306.365399999995,87.2842,,5800.,1200.,,1100.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,0,2,32,17,,,,,144,32,62,154,4,,,,,,,,,,,,,565,53.3,97.1,13.2,49.5,10.1,0.8,10.4,1.6,9.6,1.9,5.2,,4.5,0.6,,,,,,,,,,,30,,21,,,,,,,,,,,,,,,,,,,,,,,,,,203020
[8045],INTRAPLATE VOLCANICS,AUSTRALIA / TASMAN OROGEN / NEW SOUTH WALES / WANDSWORTH VOLCANIC GROUP - EMMAVILLE VOLCANICS,"MARRAWARRA RHYOLITE, DEEPWATER, NEW ENGLAND FAULT BELT, NORTHEASTERN NEW SOUTH WALES",-29.466,-29.466,152.0409,152.0409,SUBAERIAL,,,s EM.083 [8045],RHYOLITE [8045],246000000 [8045],249000000 [8045],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [8045] ,354642.93450000003,779.1419999999999,,71713.5105,,2517.8399999999997,4197.42,,3644.9700000000003,844.2560000000001,154.8916,,32209.82,26632.666299999997,87.2842,,1600.,100.,,7300.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,7,2,,,,1,3,46,17,,,,,117,52,60,146,6,,,,,,,,,,,,,702,64,82.9,14.7,55,11.5,1.4,11.9,1.8,10.1,1.9,5.2,,4.3,0.6,,,,,,,,,,,30,,16,,,,,,,,,,,,,,,,,,,,,,,,,,203021
