Citations,Tectonic Setting,Location,Location Comment,Latitude (Min),Latitude (Max),Longitude (Min),Longitude (Max),Land or Sea,Elevation (Min),Elevation (Max),Sample Name,Rock Name,"Age (a, Min)","Age (a, Max)",Geol,Age,Eruption Day,Eruption Month,Eruption Year,Rock Texture,Rock Type,Drill Depth (Min),Drill Depth (Max),Alteration,Mineral,Material,Si,Ti,B,Al,Cr,Fe3+,Fe2+,Fetot(2+),Ca,Mg,Mn,Ni,K,Na,P,H2O,H2OP,H2OM,H2Otot,CO2,CO,F,Cl,Cl2,OH,CH4,SO2,SO3,SO4,S,LOI,Volatiles,O,Others,HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),Li,Be,B,C,CO2,F,Na,Mg,Al,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U,Nd143/Nd144,Nd143/Nd144 initial,e Nd,Sr87/Sr86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID
[6124],INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / SOUTHLAND / GREENHILLS COMPLEX,NORTHERN INTRUSION,-46.52,-46.54,168.23,168.25,SUBAERIAL,,,s 40115 [6124],"GABBRO, OLIVINE [6124]",,,,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [6124] ,210299.00650000002,1198.68,,59011.486500000006,,,,61562.159999999996,102487.98,107341.12,1239.1328,,83.015,3486.7279,0.,,,,,,,,,,,,,,,100.,28100.,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,111,985,,,,257,,,,,,,,,87,4,4,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137918
[6124],INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / SOUTHLAND / GREENHILLS COMPLEX,NORTHERN INTRUSION,-46.52,-46.54,168.23,168.25,SUBAERIAL,,,s 40110 [6124],"GABBRO, OLIVINE [6124]",,,,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [6124] ,205531.16950000002,659.274,,117652.4973,,,,39486.840000000004,111493.2,63319.2,697.0122,,166.03,3783.4707,0.,,,,,,,,,,,,,,,100.,16600.,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,61,396,,,,110,,,,,,,,,160,2,2,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137919
[6124],INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / SOUTHLAND / GREENHILLS COMPLEX,NORTHERN INTRUSION,-46.52,-46.54,168.23,168.25,SUBAERIAL,,,s 50506 [6124],"GABBRO, OLIVINE [6124]",,,,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [6124] ,213571.0515,1618.218,,46574.088,,,,80450.55,97342.14,113733.34399999998,1626.3618,,249.045,3041.6137,43.6421,,,,,,,,,,,,,,,100.,16600.,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,132,830,,,,188,,,,,,,,,79,7.2,9.1,,,,,,,,,,,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137920
[6124],INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / SOUTHLAND / GREENHILLS COMPLEX,SOUTHERN INTRUSION,-46.53,-46.55,168.23,168.25,SUBAERIAL,,,s 33002 [6124],"GABBRO, HORNBLENDE [6124]",,,,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [6124] ,219133.52800000002,5453.994,,53560.201199999996,,,,116750.45999999999,82619.32,79058.544,2091.0366,,498.09,5860.6703,87.2842,,,,,,,,,,,,,,,100.,1000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,396,339,,,,91,,,,,,,,,89,9,15,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137921
[6124],INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / SOUTHLAND / GREENHILLS COMPLEX,SOUTHERN INTRUSION,-46.53,-46.55,168.23,168.25,SUBAERIAL,,,s 40603 [6124],"GABBRO, HORNBLENDE [6124]",,,,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [6124] ,221751.16400000002,5214.258,,110931.0096,,,,78740.49,79260.23,37931.216,1858.6992,,747.135,10237.6266,130.9263,,,,,,,,,,,,,,,100.,8800.,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,280,11,,,,28,,,,,,,,,281,4,18,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137922
[6124],INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / SOUTHLAND / GREENHILLS COMPLEX,SOUTHERN INTRUSION,-46.53,-46.55,168.23,168.25,SUBAERIAL,,,s 51604 [6124],"GABBRO, HORNBLENDE [6124]",,,,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [6124] ,218432.3755,2517.2279999999996,,121516.02960000001,,,,67547.37,87121.93,45951.648,1548.9160000000002,,249.045,5563.9275,0.,,,,,,,,,,,,,,,0,3200.,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,182,38,,,,50,,,,,,,,,254,2.3,3.3,,,,,,,,,,,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137923
[6124],INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / SOUTHLAND / GREENHILLS COMPLEX,SOUTHERN INTRUSION,-46.53,-46.55,168.23,168.25,SUBAERIAL,,,s 51605 [6124],"GABBRO, HORNBLENDE [6124]",,,,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [6124] ,215300.56100000002,6772.541999999999,,94630.0788,,,,96385.2,86907.52,44444.047999999995,1626.3618,,747.135,10608.5551,87.2842,,,,,,,,,,,,,,,100.,4700.,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,440,88,,,,36,,,,,,,,,193,10,16.3,,,,,,,,,,,,,,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137924
[6124],INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / SOUTHLAND / GREENHILLS COMPLEX,SOUTHERN INTRUSION,-46.53,-46.55,168.23,168.25,SUBAERIAL,,,s M1 [6124],NOT GIVEN [6124],,,,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [6124] ,217544.249,4794.72,,54354.0777,,,,99883.05,101415.93,73450.272,3097.8320000000003,,1826.33,22329.895699999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3602,,,,,,,,,,,,,,3.25,94.6,12.2,15.89,0.33,,,,,,,,,,,,0.21,36.3,0.83,2.29,,2.5,1.15,0.39,1.68,,2.44,,1.43,,0.99,,,,,,,,,,,,1.87,,0.09,0.02,,,,,,,,,,,,,,,,,,,,,,,,,137925
[6124],INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / SOUTHLAND / GREENHILLS COMPLEX,SOUTHERN INTRUSION,-46.53,-46.55,168.23,168.25,SUBAERIAL,,,s M2 [6124],NOT GIVEN [6124],,,,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [6124] ,219413.989,3056.634,,44351.23380000001,,,,89855.88,114637.87999999999,72485.408,4027.1816,,1494.27,17211.0824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2159,,,,,,,,,,,,,,2.68,77.4,8.66,11.11,0.25,,,,,,,,,,,,0.27,29.9,0.87,2.92,,2.81,0.63,0.23,1,,1.59,,0.93,,0.68,,0.55,,,,,,,,,,3.74,,0.08,0.04,,,,,,,,,,,,,,,,,,,,,,,,,137926
[6124],INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / SOUTHLAND / GREENHILLS COMPLEX,SOUTHERN INTRUSION,-46.53,-46.55,168.23,168.25,SUBAERIAL,,,s M4 [6124],NOT GIVEN [6124],,,,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [6124] ,221564.19,4315.248,,48902.792400000006,,,,68013.75,113780.24,75802.128,2633.1572,,2573.465,23071.752699999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2887,,,,,,,,,,,,,,5.58,101,19.07,17.53,0.31,,,,,,,,,,,,0.86,55.1,0.78,2.63,,3.38,1.46,0.6,2.13,,3.55,,2.47,,2.1,,0.84,,,,,,,,,,3,,0.06,0.04,,,,,,,,,,,,,,,,,,,,,,,,,137927
[6124],INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / SOUTHLAND / GREENHILLS COMPLEX,SOUTHERN INTRUSION,-46.53,-46.55,168.23,168.25,SUBAERIAL,,,s M5 [6124],NOT GIVEN [6124],,,,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [6124] ,224041.59550000002,2816.8979999999997,,48214.7661,,,,89156.31000000001,106418.83,76887.59999999999,3562.5068,,1411.255,18694.7964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,4.16,89.8,7.98,10.2,0.24,,,,,,,,,,,,0.6,44,0.69,1.91,,1.9,0.68,0.27,0.95,,1.44,,0.88,,0.61,,,,,,,,,,,,3.63,,0.08,0.02,,,,,,,,,,,,,,,,,,,,,,,,,137928
[6124],INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / SOUTHLAND / GREENHILLS COMPLEX,NORTHERN INTRUSION,-46.52,-46.54,168.23,168.25,SUBAERIAL,,,s 32802 [6124],ANKARAMITE [6124],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [6124] ,228762.689,2457.294,,50543.4705,,,,78973.68000000001,88408.39,97571.87199999999,1471.4702,,1826.33,8086.241300000001,130.9263,,,,,,,,,,,,,,,200.,10900.,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.41,2396,228,950,,,,254,,,,,,,,4,91.7,10.38,14.92,0.49,,,,,,,,,,,,0.6,43,1.06,2.37,,2.46,0.83,0.32,1.43,,1.79,,1.16,,1.14,0.19,0.54,0.05,,,,,,,,,2.3,,0.14,0.09,,,,,,,,,,,,,,,,,,,,,,,,,137929
[6124],INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / SOUTHLAND / GREENHILLS COMPLEX,NORTHERN INTRUSION,-46.52,-46.54,168.23,168.25,SUBAERIAL,,,s 40102 [6124],ANKARAMITE [6124],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [6124] ,229837.7895,2697.0299999999997,,53189.72550000001,,,,79984.17,82333.44,95702.44799999999,1471.4702,,2656.48,8902.284,130.9263,,,,,,,,,,,,,,,100.,11000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.04,2702,217,880,,,,270,,,,,,,,6,113,11.83,17.99,0.53,,,,,,,,,,,,1.13,61.2,1.2,2.83,,2.72,1,0.43,1.52,,1.94,,1.35,,1.31,0.21,0.65,0.06,,,,,,,,,10.25,,0.18,0.11,,,,,,,,,,,,,,,,,,,,,,,,,137930
[6124],INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / SOUTHLAND / GREENHILLS COMPLEX,NORTHERN INTRUSION,-46.52,-46.54,168.23,168.25,SUBAERIAL,,,s 40701 [6124],DOLERITE [6124],,,,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [6124] ,228996.40650000004,5034.455999999999,,101774.9673,,,,86435.76,75901.14,27679.535999999996,1471.4702,,6475.17,20846.1817,266.21681,,,,,,,,,,,,,,,600.,5500.,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.15,4901,324,9,,,,8,,,,,,,,45.27,209,21.23,30.97,0.66,,,,,,,,,,,,1.82,94.3,2.03,4.74,,4.72,1.77,0.71,2.68,,3.58,,2.29,,2.37,0.39,1.11,0.06,,,,,,,,,3,,0.25,0.14,,,,,,,,,,,,,,,,,,,,,,,,,137931
[6124],INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / SOUTHLAND / GREENHILLS COMPLEX,NORTHERN INTRUSION,-46.52,-46.54,168.23,168.25,SUBAERIAL,,,s 40117 [6124],BASALT [6124],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [6124] ,231240.0945,3895.71,,74306.8404,,,,77574.54000000001,78474.06,58917.007999999994,1394.0244,,3818.69,16914.3396,261.8526,,,,,,,,,,,,,,,0,24200.,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.57,3856,268,120,,,,82,,,,,,,,68.45,350,16.06,35.4,0.8,,,,,,,,,,,,0.8,120,2.95,6.65,,5.07,1.8,0.59,2.28,,2.64,,1.74,,1.66,0.24,1.1,0.08,,,,,,,,,3.7,,0.63,0.17,,,,,,,,,,,,,,,,,,,,,,,,,137932
[6124],INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / SOUTHLAND / GREENHILLS COMPLEX,SOUTHERN INTRUSION,-46.53,-46.55,168.23,168.25,SUBAERIAL,,,s 40404 [6124],DOLERITE [6124],,,,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [6124] ,240074.616,6772.541999999999,,90819.4716,,,,91721.40000000001,69540.31,30453.519999999997,1471.4702,,2905.5249999999996,18694.7964,349.1368,,,,,,,,,,,,,,,300.,7300.,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.66,6615,370,16,,,,8,,,,,,,,41.23,206,19.27,34.54,1.32,,,,,,,,,,,,0.54,57.5,3.17,7.87,,6.28,2,0.82,2.73,,3.33,,2.02,,1.95,0.31,1.36,0.13,,,,,,,,,4.5,,0.42,0.22,,,,,,,,,,,,,,,,,,,,,,,,,137933
[6124],INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / SOUTHLAND / GREENHILLS COMPLEX,SOUTHERN INTRUSION,-46.53,-46.55,168.23,168.25,SUBAERIAL,,,s 40302 [6124],DOLERITE [6124],,,,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [6124] ,229230.124,5693.73,,87643.9656,,,,83559.75,69397.37000000001,35941.184,1471.4702,,7637.38,23516.866899999997,523.7052,,,,,,,,,,,,,,,100.,28700.,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.81,5555,319,124,,,,50,,,,,,,,87.16,422,20.95,57.73,1.37,,,,,,,,,,,,1.11,197,4.87,11.25,,8.73,2.48,0.92,3.26,,3.58,,2.34,,2.19,0.36,1.74,0.12,,,,,,,,,4.7,,1.23,0.44,,,,,,,,,,,,,,,,,,,,,,,,,137934
[6124],INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / SOUTHLAND / GREENHILLS COMPLEX,SOUTHERN INTRUSION,-46.53,-46.55,168.23,168.25,SUBAERIAL,,,s 33009 [6124],BASALT [6124],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [6124] ,231754.27300000002,5513.928,,95053.4796,,,,82860.18000000001,71755.87999999999,40524.28799999999,1316.5786,,3320.6000000000004,21068.7388,349.1368,,,,,,,,,,,,,,,200.,6200.,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.36,5386,283,35,,,,33,,,,,,,,53.06,271,16.69,35.24,0.96,,,,,,,,,,,,0.76,54.1,3.01,6.65,,5.61,1.84,0.69,2.41,,2.84,,1.86,,1.69,0.28,1.14,0.08,,,,,,,,,2.7,,0.52,0.23,,,,,,,,,,,,,,,,,,,,,,,,,137935
[6124],INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / BROOK STREET TERRANE / TAKITIMU MOUNTAINS,,-45.5,-45.8,167.8,168,SUBAERIAL,,,s 51301 [6124],BASALT [6124],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [6124] ,214786.38250000004,4854.654,,92195.52420000001,,,,79828.70999999999,79474.64,50414.14399999999,1316.5786,,3071.555,17730.3823,480.0631,,,,,,,,,,,,,,,100.,38600.,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.65,4176,247,98,,,,74,,,,,,,,4.04,348,15.86,37.65,1.41,,,,,,,,,,,,0.22,43.8,3.87,8.65,,6.89,2.15,0.75,2.42,,2.65,,1.65,,1.58,0.25,1.18,0.1,,,,,,,,,4.2,,0.5,0.26,,,,,,,,,,,,,,,,,,,,,,,,,137936
[6124],INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / BROOK STREET TERRANE / TAKITIMU MOUNTAINS,,-45.5,-45.8,167.8,168,SUBAERIAL,,,s 51302 [6124],BASALT [6124],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [6124] ,240729.02500000002,5513.928,,89866.81980000001,,,,70734.3,60034.8,25508.592,1161.687,,12286.22,18694.7964,872.8420000000001,,,,,,,,,,,,,,,1600.,49000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.31,4597,222,42,,,,22,,,,,,,,19.55,823,19.63,75.89,1.89,,,,,,,,,,,,0.25,141,7.03,16.09,,12.05,3.2,1.03,3.36,,3.26,,1.92,,1.96,0.32,2.04,0.11,,,,,,,,,6,,0.65,0.52,,,,,,,,,,,,,,,,,,,,,,,,,137937
[6124],INTRAPLATE VOLCANICS,NEW ZEALAND / SOUTH ISLAND / RIVERTON PENINSULA,,-46.3,-46.3,168,168,SUBAERIAL,,,s 32910A [6124],BASALT [6124],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [6124] ,232548.9125,5933.465999999999,,82404.38070000001,,,,83482.02,53245.15,45047.087999999996,1161.687,,6641.200000000001,30861.2512,576.07572,,,,,,,,,,,,,,,100.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.05,5811,316,52,,,,46,,,,,,,,91.92,468,21.9,63.55,1.54,,,,,,,,,,,,0.31,115,4.06,10.25,,8.58,2.66,0.97,3.21,,3.88,,2.39,,2.37,0.34,1.96,0.12,,,,,,,,,1.8,,0.22,0.13,,,,,,,,,,,,,,,,,,,,,,,,,137938
