Citations,Tectonic Setting,Location,Location Comment,Latitude (Min),Latitude (Max),Longitude (Min),Longitude (Max),Land or Sea,Elevation (Min),Elevation (Max),Sample Name,Rock Name,"Age (a, Min)","Age (a, Max)",Geol,Age,Eruption Day,Eruption Month,Eruption Year,Rock Texture,Rock Type,Drill Depth (Min),Drill Depth (Max),Alteration,Mineral,Material,Si,Ti,B,Al,Cr,Fe3+,Fe2+,Fetot(2+),Ca,Mg,Mn,Ni,K,Na,P,H2O,H2OP,H2OM,H2Otot,CO2,CO,F,Cl,Cl2,OH,CH4,SO2,SO3,SO4,S,LOI,Volatiles,O,Others,HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),Li,Be,B,C,CO2,F,Na,Mg,Al,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U,Nd143/Nd144,Nd143/Nd144 initial,e Nd,Sr87/Sr86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID
[5780],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / TOKACHI-DAKE/TOKATI / PACIFIC OCEAN,,43.45,43.45,142.68,142.68,SUBAERIAL,,,s 881225-A [5780],ANDESITE [5780],,,,,,,1988,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5780] ,244655.47900000002,6472.872,,93783.2772,,,,69257.43000000001,64180.060000000005,27136.8,1471.4702,,10791.95,20030.139,829.1999000000001,,6300.,200.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70362,,,,,,,,,,,,,,,,,,,,,159420
[5780],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / TOKACHI-DAKE/TOKATI / PACIFIC OCEAN,,43.45,43.45,142.68,142.68,SUBAERIAL,,,s 890211-1 [5780],ANDESITE [5780],,,,,,,1989,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5780] ,247179.62800000003,6652.674,,95159.3298,,,,70034.73,65252.11000000001,26171.935999999998,1394.0244,,11040.995,20475.2532,785.5577999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.703638,,,,,,,,,,,,,,,,,,,,,159421
[5780],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / TOKACHI-DAKE/TOKATI / PACIFIC OCEAN,,43.45,43.45,142.68,142.68,SUBAERIAL,,,s 881225-D [5780],ANDESITE [5780],,,,,,,1988,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5780] ,265316.106,5513.928,,89708.0445,,,,62494.91999999999,52744.86,20382.751999999997,1006.7954,,15606.82,20401.067499999997,698.2736,,4100.,200.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159422
[5780],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / TOKACHI-DAKE/TOKATI / PACIFIC OCEAN,,43.45,43.45,142.68,142.68,SUBAERIAL,,,s 881225-B [5780],NOT GIVEN [5780],,,,,,,1988,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [5780] ,351183.9155,7731.486,,70125.7575,,,,34201.200000000004,3359.0899999999997,783.952,77.4458,,24572.44,5118.8133,960.1262,,5600.000000000001,500.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.703701,,,,,,,,,,,,,,,,,,,,,159423
[5780],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / TOKACHI-DAKE/TOKATI / PACIFIC OCEAN,,43.45,43.45,142.68,142.68,SUBAERIAL,,,s 881225-C [5780],NOT GIVEN [5780],,,,,,,1988,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [5780] ,294297.076,6173.202,,97064.6334,,,,51690.450000000004,23942.45,13930.224,697.0122,,16187.925,12537.3833,698.2736,,1800.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.703681,,,,,,,,,,,,,,,,,,,,,159424
[5780],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / TOKACHI-DAKE/TOKATI / PACIFIC OCEAN,,43.45,43.45,142.68,142.68,SUBAERIAL,,,s 881225-E [5780],NOT GIVEN [5780],,,,,,,1988,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [5780] ,283172.123,6233.1359999999995,,126649.76430000001,,,,33268.44,3644.9700000000003,4341.888,619.5664,,34451.225000000006,12834.1261,2094.8208,,4800.,200.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.703716,,,,,,,,,,,,,,,,,,,,,159425
[5780],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / TOKACHI-DAKE/TOKATI / PACIFIC OCEAN,,43.45,43.45,142.68,142.68,SUBAERIAL,,,s 881225-E [5780],NOT GIVEN [5780],,,,,,,1988,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [5780] ,369881.3155,7971.222,,68008.7535,,,,10571.28,7075.53,4884.624,697.0122,,13531.445,5044.6276,523.7052,,4500.,300.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.703703,,,,,,,,,,,,,,,,,,,,,159426
[6444][4332],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / MASHU / PACIFIC OCEAN,"CALDERA-FORMING STAGE, NIJIBETSU, E OF MASHU CALDERA",43.58,43.58,144.55,144.55,SUBAERIAL,,,s 6MA-F [6444] / s 24MA-F [4332],"ANDESITE, AUGITE-HYPERSTHENE [6444]",7000 [4332],11000 [4332],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [6444] ,307245.02550000005,3715.908,,80922.4779,,15037.099999999999,25262.25,,33876.78,12000.496,1006.7954,,6226.125,30416.136999999995,1091.0525,,4000.,3300.,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,27,3,,,12,16,3,99,14,,,,,,106,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15978-MA-F
[6444][4332],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / MASHU / PACIFIC OCEAN,"CALDERA-FORMING STAGE, NIJIBETSU, E OF MASHU CALDERA",43.58,43.58,144.55,144.55,SUBAERIAL,,,s 5MA-H [6444] / s 23MA-H [4332],"ANDESITE, AUGITE-HYPERSTHENE [6444]",7000 [4332],11000 [4332],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [6444] ,311545.42750000005,4135.445999999999,,80816.6277,,16785.6,21220.29,,32375.910000000003,10251.679999999998,1084.2412000000002,,6475.17,30787.0655,1265.6209,,4400.,3200.,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,6,2,,,18,20,2,96,15,,,,,,119,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15978-MA-H
[6444][4332],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / MASHU / PACIFIC OCEAN,"CALDERA-FORMING STAGE, NIJIBETSU, E OF MASHU CALDERA",43.58,43.58,144.55,144.55,SUBAERIAL,,,s 4MA-I [6444] / s 22MA-I [4332],"ANDESITE, AUGITE-HYPERSTHENE [6444]",7000 [4332],11000 [4332],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [6444] ,315845.8295,3296.37,,78064.5225,,15107.04,17489.25,,29874.46,9166.207999999999,774.4580000000001,,7554.365000000001,31232.179699999997,1003.7683000000001,,10400.,4300.,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,7,9,,,14.5,20,2,95,12,,,,,,113,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15978-MA-I
[5904],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / NEMURO GROUP / PACIFIC OCEAN,"CAPE NOSAPPU, NEMURO PENINSULA",43.38,43.38,145.82,145.82,SUBAERIAL,,,s 718 [5904],MONZONITE [5904],,,,,,,,PORPHYRITIC [5904] ,PLUTONIC ROCK,,,,,WHOLE_ROCK [5904] ,242458.5345,4794.72,,96482.45730000001,,22450.739999999998,27516.420000000002,,43525.229999999996,17367.552,1161.687,,31794.745,29303.3515,2487.5996999999998,,31800.,14600.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159807
[5904],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / NEMURO GROUP / PACIFIC OCEAN,"TORITOUESU S OF CAPE NOSAPPU, NEMURO PENINSULA",43.38,43.38,146,146,SUBAERIAL,,,s 3001 [5904],MONZONITE [5904],,,,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [5904] ,235820.95750000002,1857.954,,123368.4081,,15107.04,7850.7300000000005,,72113.23,14472.96,309.7832,,7554.365000000001,44511.42,916.4841,,38000.,1000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159811
[5904],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / NEMURO GROUP / PACIFIC OCEAN,"NEMURO, NEMURO PENINSULA",43.28,43.28,145.58,145.58,SUBAERIAL,,,s 107G [5904],DOLERITE [5904],,,,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [5904] ,227734.33200000002,3655.9739999999997,,85103.56079999999,,32382.219999999998,37465.86,,40880.84,39559.42399999999,1781.2534,,30549.52,26261.7378,2138.4629,,33100.,13600.000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159813
[5904],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / NEMURO GROUP / PACIFIC OCEAN,"NEMURO, NEMURO PENINSULA",43.28,43.28,145.58,145.58,SUBAERIAL,,,s 107E [5904],MONZONITE [5904],,,,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [5904] ,240588.79450000002,3176.502,,99340.4127,,19443.32,30547.890000000003,,22584.52,19056.064,1316.5786,,46156.34,37167.0357,2400.3155,,39100.,7500.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159814
[5904],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / NEMURO GROUP / PACIFIC OCEAN,"NEMURO, NEMURO PENINSULA",43.28,43.28,145.58,145.58,SUBAERIAL,,,s 107D [5904],SYENITE [5904],,,,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [5904] ,242505.27800000002,3176.502,,99605.03820000001,,18813.86,30625.62,,28302.12,19116.368,1394.0244,,50058.045000000006,29748.465699999997,2531.2418,,35200.,7900.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159815
[5904],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / NEMURO GROUP / PACIFIC OCEAN,"NAMBUTO, NEMURO PENINSULA",43.28,43.28,145.58,145.58,SUBAERIAL,,,s 801A [5904],DOLERITE [5904],,,,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [5904] ,240308.3335,4435.116,,91242.8724,,40145.560000000005,20054.34,,34019.72,19236.976,929.3496,,29719.37,31974.036699999997,2487.5996999999998,,35900.,17500.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159820
[5904],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / NEMURO GROUP / PACIFIC OCEAN,"NAMBUTO, NEMURO PENINSULA",43.28,43.28,145.58,145.58,SUBAERIAL,,,s 801B [5904],TACHYLYTE [5904],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5904] ,231053.12050000002,6592.74,,87802.7409,,32801.86,37232.67,,44668.75,15618.735999999999,2013.5908,,17516.164999999997,22033.1529,2574.8839,,54300.,32300.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159821
[5904],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / NEMURO GROUP / PACIFIC OCEAN,NOKKAMAPPU,43.38,43.38,145.7,145.7,SUBAERIAL,,,s 511 [5904],"BASALT, OLIVINE-AUGITE [5904]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5904] ,226332.02700000003,5154.324,,115059.16739999999,,23989.420000000002,32879.79,,92625.12000000001,24121.6,2633.1572,,3403.615,14466.2115,392.77889999999996,,15400.,3900.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159822
[5904],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / NEMURO GROUP / PACIFIC OCEAN,NOKKAMAPPU,43.38,43.38,145.7,145.7,SUBAERIAL,,,s 1408 [5904],"ANDESITE, HORNBLENDE-AUGITE [5904]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5904] ,274290.858,3955.644,,94683.00390000001,,27206.66,9949.44,,53602.5,11337.151999999998,0.,,12784.31,32790.079399999995,436.42100000000005,,18800.,7100.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159823
[5904],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / NEMURO GROUP / PACIFIC OCEAN,"NAMBUTO, NEMURO PENINSULA",43.28,43.28,145.58,145.58,SUBAERIAL,,,s 803 [5904],NOT GIVEN [5904],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5904] ,376518.8925,1498.35,,28103.2281,,22590.62,5052.45,,4645.55,8080.736,464.6748,,13365.415,5118.8133,87.2842,,23100.,30800.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159824
[6139],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / HOROMAN PERIDOTITE / PACIFIC OCEAN,"MAIN HARZBURGITE-LHERZOLITE SUITE (MHL-SUITE), UPPER ZONE",42,42.5,143,143.3,SUBAERIAL,,,s LZ1 [6139],"LHERZOLITE, SPINEL [6139]",,,,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [6139] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,,,,,,,,,,,,,,,0.91,6.3,2.09,,,,,,,,,,,,,,,0.052,0.114,,0.083,0.068,0.031,0.32,,0.94,,0.91,,1.08,0.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160164
[6139],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / HOROMAN PERIDOTITE / PACIFIC OCEAN,"MAIN HARZBURGITE-LHERZOLITE SUITE (MHL-SUITE), BASAL PART OF COMPLEX, LOWER ZONE",42,42.5,143,143.3,SUBAERIAL,,,s UZ1 [6139],"LHERZOLITE, SPINEL [6139]",,,,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [6139] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,,3.94,0.64,0.21,,,,,,,,,,,,,,,0.02,0.043,,0.041,0.014,0.005,0.024,,0.078,,0.103,,0.16,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160166
[7760][4296][10509],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / RISHIRI / RISHIRI / TANETOMI LAVA / PACIFIC OCEAN,LOWER LAVA 1,45.1,45.1,141.27,141.27,SUBAERIAL,,,s KR-74 [7760],ANDESITE [7760],20200 [10509],20200 [10509],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [7760] ,280601.2305,5453.994,,93201.1011,,17345.12,27671.88,44694.75,36449.7,12724.143999999998,1161.687,,11290.04,40579.5779,2051.1787,,9400.,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,,10.5,,,,,,,,,,,,,,,0,,,,1.3,,,,,,,,35.3,467,34.7,295,8.26,,,,,,,,,,,,1.54,307,25.4,56.2,6.66,26.5,5.22,1.7,5.3,0.86,5.18,1.1,3.06,0.48,3.46,0.53,5.72,0.61,,,,,,,,,5.29,,3.548,1.042,0.512982,,,0.703101,,18.3329,,15.5246,,38.2026,,,,,,,,,,,,,,,16130-KR-74
[7760][4296][10509],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / RISHIRI / RISHIRI / TANETOMI LAVA / PACIFIC OCEAN,UPPER LAVA,45.1,45.1,141.27,141.27,SUBAERIAL,,,s KK-31 [7760],DACITE [7760] / ANDESITE [4296],20200 [10509],20200 [10509],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [7760] ,305749.23350000003,3296.37,,90343.14570000001,,9092.2,19510.23,28293.72,25085.969999999998,7236.48,1006.7954,,15191.745,43547.0059,1091.0525,,5200.,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2,,13.2,,,,,,,,,,,,,,,0,,,,0,,,,,,,,55,429,30.7,325,9.2,,,,,,,,,,,,2.21,403,29.2,60.5,6.65,24.1,4.49,1.37,4.31,0.69,4.16,0.91,2.63,0.42,3.22,0.5,6.36,0.7,,,,,,,,,6.71,,4.802,1.421,0.512976,,,0.703151,,18.3553,,15.5288,,38.2296,,,,,,,,,,,,,,,16132-KK-31
[7760][10509],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / RISHIRI / RISHIRI / TANETOMI LAVA / PACIFIC OCEAN,UPPER LAVA,45.1,45.1,141.27,141.27,SUBAERIAL,,,s KR-47 [7760],DACITE [7760],20200 [10509],20200 [10509],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [7760] ,298924.68250000005,3655.9739999999997,,91189.9473,,10141.3,22230.78,,27730.36,8321.952,1006.7954,,14112.55,42582.5918,1309.263,,6400.,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,,12.4,,,,,,,,,,,,,,,0,,,,0,,,,,,,,48.5,446,30.2,318,8.85,,,,,,,,,,,,1.99,360,27.8,58.4,6.7,25.2,4.61,1.45,4.45,0.71,4.38,0.97,2.68,0.45,3.27,0.5,6.26,0.65,,,,,,,,,6.37,,4.468,1.328,0.512976,,,0.703134,,18.3521,,15.5287,,38.2267,,,,,,,,,,,,,,,16132-KR-47
[7760][4296][10509],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / RISHIRI / RISHIRI / TANETOMI LAVA / PACIFIC OCEAN,UPPER LAVA,45.1,45.1,141.27,141.27,SUBAERIAL,,,s KR-72 [7760],ANDESITE [7760],20200 [10509],20200 [10509],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [7760] ,292474.07950000005,4315.248,,92407.2246,,11400.22,26350.47,39175.92,31947.089999999997,10131.071999999998,1084.2412000000002,,12867.325,42285.849,1702.0419000000002,,5200.,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,,11.5,,,,,,,,,,,,,,,0,,,,0,,,,,,,,43.4,481,31.8,314,8.75,,,,,,,,,,,,1.87,342,26.6,59.7,7,26.7,5.4,1.59,4.84,0.77,4.9,1.06,3.03,0.49,3.56,0.54,5.91,0.65,,,,,,,,,5.88,,4.026,1.194,0.512981,,,0.703124,,18.3432,,15.5266,,38.2152,,,,,,,,,,,,,,,16132-KR-72
[6820],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / HOROMAN PERIDOTITE / PACIFIC OCEAN,LOWER ZONE,42,42.5,143,143.3,SUBAERIAL,,,s OL-RICH [6820],NOT GIVEN [6820],,,,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [6820] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.1,310,61.4,,,,,,,,8.22,,,,,0.26,35.3,2.387,0.41,0.016,,,,,,,,,,,,0.04,1.62,0.047,0.107,,0.14,0.109,0.114,0.247,,0.42,,0.293,,0.295,0.044,0.026,,,,,,,,,,0.6,,0.003,0.003,,,,,,,,,,,,,,,,,,,,,,,,,164321
[6820],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / HOROMAN PERIDOTITE / PACIFIC OCEAN,LOWER ZONE,42,42.5,143,143.3,SUBAERIAL,,,s OL-POOR [6820],NOT GIVEN [6820],,,,,,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [6820] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8,342,62,,,,,,,,10.1,,,,,0.27,35.9,1.449,0.298,0.013,,,,,,,,,,,,0.047,1.1,0.042,0.106,,0.157,0.102,0.094,0.198,,0.273,,0.169,,0.163,0.023,0.02,,,,,,,,,,0.53,,0.003,0.003,,,,,,,,,,,,,,,,,,,,,,,,,164322
[4477][4239],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / PACIFIC OCEAN,"HIDAKA BELT, TOTTABETSU-GAWA",42,44.5,142,144,SUBAERIAL,,,s HK-64 [4477],"GABBRO, PYROXENE-HORNBLENDE [4477]",,,,CENOZOIC [4239],,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [4477] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.703,,,,,,,,,,,,,,,,,,,,,16683-HK-64
[7073][4477][4239],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / PACIFIC OCEAN,"HIDAKA BELT, ICHINOHASHI",44,44.5,142.5,143,SUBAERIAL,,,s 74HK27 [7073] / s HK-27 [4477],"DIORITE, QUARTZ-CLINOPYROXENE-HORNBLENDE-BIOTITE [7073] / TONALITE, PYROXENE-HORNBLENDE-BIOTITE [4477]",,,,MIOCENE [7073] / CENOZOIC [4239],,,,MEDIUM-GRAINED [7073] ,PLUTONIC ROCK,,,FRESH,,WHOLE_ROCK [7073] ,256715.30200000003,9050.034,,92089.674,,6014.84,56431.979999999996,,51601.34,27076.496,1316.5786,,8633.56,24629.6524,872.8420000000001,,9400.,1800.,,,,,,,,,,,,530.,,,,900.,,,,,,,,,,,22,1,,370,,100,,,,,460,160,,,,,,,,,,,26,80,,,1,,,30,242,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,0.7053,,,,,,,,,,,,,,,,,,,,,16685-HK-27
[4477][4239],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / HOKKAIDO / PACIFIC OCEAN,"HIDAKA BELT, SARUGAWA",42.8,42.8,142.5,142.5,SUBAERIAL,,,s HK-94-2 [4477],"GRANODIORITE, BIOTITE [4477] / TONALITE, BIOTITE [4239]",,,,CENOZOIC [4239],,,,,PLUTONIC ROCK,,,,,WHOLE_ROCK [4477] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.705,,,,,,,,,,,,,,,,,,,,,16686-HK-94-2
[6973],CONVERGENT MARGIN,KURILE ARC / KURILE ARC / RISHIRI / RISHIRI / PACIFIC OCEAN,,45.1,45.1,141.27,141.27,SUBAERIAL,,,s KT-01 [6973],BASALT [6973],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [6973] ,243066.2,8570.562,,93942.0525,,,,63272.22,70255.01,33890.848,1239.1328,,5312.96,30787.0655,1178.3367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,144,,,,55,,,,,,,,8.5,423,30.2,164,5.6,,,,,,,,,,,,,116,,,,14.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,0.512973,,,0.702961,,,,,,,,,,,,,,,,,,,,,170108
